################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.2834956630508165E-01 a       531     0    27     1    11
  3.3610860496011702E-01 a       532     0    27     1    12
 -1.1272315651970458E-01 a       533     0    27     1    13
  4.0288220391311275E-01 a       534     0    27     1    14
  1.7317583160473135E-01 a       535     0    27     1    15
 -1.5667844339703524E-01 a       536     0    27     1    16
  2.6732736415465391E-01 a       537     0    27     1    17
  3.2436301501641585E-01 a       538     0    27     1    18
 -3.3785019850838355E-01 a       539     0    27     1    19
  1.8785905140138819E-02 a       540     0    27     1    20
 -3.8176507672776944E-02 a       541     0    28     1     1
 -1.3406067332729274E-01 a       542     0    28     1     2
  1.6264198244013020E-01 a       543     0    28     1     3
  2.7468408199817651E-01 a       544     0    28     1     4
 -1.1659697022209004E-01 a       545     0    28     1     5
  2.6145229665712019E-02 a       546     0    28     1     6
 -3.8974207843476755E-01 a       547     0    28     1     7
  2.4707550802866926E-01 a       548     0    28     1     8
 -1.1361076897040824E-01 a       549     0    28     1     9
  1.0263175903849810E-01 a       550     0    28     1    10
  3.7393438762794112E-01 a       551     0    28     1    11
 -2.7272290123942405E-01 a       552     0    28     1    12
  3.9755887926635231E-02 a       553     0    28     1    13
  1.0541345472573765E-01 a       554     0    28     1    14
  3.0091117183768240E-01 a       555     0    28     1    15
 -1.6172749803891506E-01 a       556     0    28     1    16
  2.0048831681519083E-01 a       557     0    28     1    17
  1.2243803261124575E-01 a       558     0    28     1    18
 -2.4530633371996788E-01 a       559     0    28     1    19
  2.0855481270793616E-01 a       560     0    28     1    20
  1.5668508697368319E-01 a       561     0    29     1     1
  3.4031905003338553E-01 a       562     0    29     1     2
 -2.4366073214092102E-01 a       563     0    29     1     3
 -1.7028117874859577E-01 a       564     0    29     1     4
  1.5182271008336864E-01 a       565     0    29     1     5
 -5.1537315134925030E-02 a       566     0    29     1     6
  1.4410672679531539E-01 a       567     0    29     1     7
 -6.2804900872804621E-03 a       568     0    29     1     8
  2.5900965758897632E-01 a       569     0    29     1     9
 -2.9155893261773669E-01 a       570     0    29     1    10
 -4.3875867419380160E-01 a       571     0    29     1    11
  1.2363175829198267E-01 a       572     0    29     1    12
  2.3217896346898633E-02 a       573     0    29     1    13
  2.7914038934415097E-01 a       574     0    29     1    14
  1.3125621790871070E-01 a       575     0    29     1    15
 -2.5353099019455794E-01 a       576     0    29     1    16
  8.7983883269357799E-02 a       577     0    29     1    17
  2.6396056768855186E-01 a       578     0    29     1    18
 -2.5777918170759201E-01 a       579     0    29     1    19
  2.6252449137197958E-01 a       580     0    29     1    20
  2.0051110041553022E-01 a       581     0    30     1     1
  7.0999821804661328E-02 a       582     0    30     1     2
  2.5031188097569562E-01 a       583     0    30     1     3
 -6.5482916265758376E-02 a       584     0    30     1     4
  2.5165265579469120E-01 a       585     0    30     1     5
  6.2045217533177884E-02 a       586     0    30     1     6
  6.3249245195478435E-02 a       587     0    30     1     7
 -5.4354421403463110E-02 a       588     0    30     1     8
  2.3347848193511878E-01 a       589     0    30     1     9
 -1.8003696164585381E-01 a       590     0    30     1    10
 -1.3183170662790539E-01 a       591     0    30     1    11
 -2.3495600311119819E-02 a       592     0    30     1    12
 -1.4984910766367773E-01 a       593     0    30     1    13
  1.5791720114533889E-01 a       594     0    30     1    14
 -7.3317436816228918E-03 a       595     0    30     1    15
 -8.0724685925555220E-02 a       596     0    30     1    16
  1.6331399844574113E-01 a       597     0    30     1    17
  2.0673667643119190E-01 a       598     0    30     1    18
  2.4051153245056558E-01 a       599     0    30     1    19
  6.1522211736532273E-02 a       600     0    30     1    20
 -2.5207212027689929E-01 b       601     1     1
 -7.1029363071395801E-01 b       602     1     2
  3.3551676213664972E-01 b       603     1     3
 -8.3816704945839882E-01 b       604     1     4
  1.0284639583449942E+00 b       605     1     5
 -1.2115956460648190E+00 b       606     1     6
  6.0831966039808150E-01 b       607     1     7
  2.1969575814286699E-01 b       608     1     8
 -1.4159348213010692E-01 b       609     1     9
 -1.4006532630293802E+00 b       610     1    10
  1.0453911715594091E+00 b       611     1    11
 -1.2402050882225388E-02 b       612     1    12
  1.1415014000316073E+00 b       613     1    13
 -1.1306699086652865E+00 b       614     1    14
  5.5906539700163893E-01 b       615     1    15
  1.1273211218678778E+00 b       616     1    16
  1.1763834464662848E+00 b       617     1    17
  7.8874017305282140E-01 b       618     1    18
  1.3606155928630742E-01 b       619     1    19
 -1.9794879079541161E-01 b       620     1    20
  4.9887031771934481E-01 a       621     1     1     2     1
  6.0667583019909010E-01 a       622     1     1     2     2
  1.4541895890543741E-01 a       623     1     1     2     3
  2.2556848302776847E-01 a       624     1     1     2     4
 -1.6347381700778718E-01 a       625     1     1     2     5
  3.3788613310229754E-01 a       626     1     1     2     6
  6.0896146705219711E-01 a       627     1     1     2     7
 -3.7808114564610368E-01 a       628     1     1     2     8
  3.9381299647854240E-01 a       629     1     1     2     9
 -4.1098859881379846E-01 a       630     1     1     2    10
  1.9429559607322369E-01 a       631     1     1     2    11
  5.6874640346838357E-01 a       632     1     1     2    12
 -4.2694883178313098E-01 a       633     1     1     2    13
 -4.5617741217157470E-01 a       634     1     1     2    14
 -3.3308690855568868E-01 a       635     1     1     2    15
 -5.2941741413812815E-01 a       636     1     1     2    16
 -3.5664562252843302E-01 a       637     1     1     2    17
  5.2222384647023140E-02 a       638     1     1     2    18
  1.0780199672928445E-01 a       639     1     1     2    19
 -1.2097757819602038E-01 a       640     1     1     2    20
  4.3172079814944114E-01 a       641     1     2     2     1
 -4.4639090323048919E-01 a       642     1     2     2     2
 -2.3401233833140608E-01 a       643     1     2     2     3
 -4.3288425664091212E-01 a       644     1     2     2     4
  3.3880887786376884E-01 a       645     1     2     2     5
 -4.2050273279715239E-01 a       646     1     2     2     6
 -2.7355421612433439E-01 a       647     1     2     2     7
 -6.9439315995878798E-02 a       648     1     2     2     8
 -1.8487374092253539E-01 a       649     1     2     2     9
  3.7310453034245905E-01 a       650     1     2     2    10
 -6.9217341742668503E-01 a       651     1     2     2    11
  4.1679379241423825E-01 a       652     1     2     2    12
  5.8659321696664390E-01 a       653     1     2     2    13
 -3.9351802228463556E-01 a       654     1     2     2    14
 -2.1376011812769691E-01 a       655     1     2     2    15
 -5.8635812967423380E-02 a       656     1     2     2    16
 -6.8089157871266182E-02 a       657     1     2     2    17
  5.7145481512228125E-01 a       658     1     2     2    18
  1.3511570907632822E-01 a       659     1     2     2    19
 -2.4458401796153970E-01 a       660     1     2     2    20
  5.9095903865547417E-01 a       661     1     3     2     1
 -5.0316644217812723E-01 a       662     1     3     2     2
 -4.6640658379954142E-01 a       663     1     3     2     3
 -3.9244074584115746E-02 a       664     1     3     2     4
 -3.4410606162378071E-01 a       665     1     3     2     5
 -3.0962483386374595E-01 a       666     1     3     2     6
 -5.9468854059610732E-01 a       667     1     3     2     7
  4.9743501330055784E-01 a       668     1     3     2     8
 -6.7577381985053170E-02 a       669     1     3     2     9
  5.4906863750736035E-01 a       670     1     3     2    10
  4.9558026642651287E-01 a       671     1     3     2    11
 -4.9534984096485268E-01 a       672     1     3     2    12
  1.1800405929851462E-01 a       673     1     3     2    13
  4.4781357019170737E-01 a       674     1     3     2    14
  2.6086386638508180E-01 a       675     1     3     2    15
 -7.4802050538856324E-01 a       676     1     3     2    16
 -2.8540910617889054E-01 a       677     1     3     2    17
  8.3220428259089652E-02 a       678     1     3     2    18
 -8.7888732332066885E-02 a       679     1     3     2    19
  1.8625306174962847E-01 a       680     1     3     2    20
  3.7858618571582882E-02 a       681     1     4     2     1
  2.4703688230910753E-01 a       682     1     4     2     2
 -4.2687196255636778E-01 a       683     1     4     2     3
  4.2302078042665897E-01 a       684     1     4     2     4
  8.3909151890384379E-02 a       685     1     4     2     5
 -4.5345992564334503E-01 a       686     1     4     2     6
 -1.2421182563473718E-01 a       687     1     4     2     7
 -4.6281884648530414E-01 a       688     1     4     2     8
  4.5741370874094922E-01 a       689     1     4     2     9
 -3.9279439759724333E-01 a       690     1     4     2    10
  5.9710317483039899E-02 a       691     1     4     2    11
  5.7429524674118682E-01 a       692     1     4     2    12
 -2.5929927163615946E-01 a       693     1     4     2    13
  4.9884866767915093E-01 a       694     1     4     2    14
 -5.1108858196558149E-01 a       695     1     4     2    15
 -3.4204324323680652E-01 a       696     1     4     2    16
 -5.8139815237690573E-01 a       697     1     4     2    17
  2.4659904311568021E-01 a       698     1     4     2    18
 -2.3249336032706275E-01 a       699     1     4     2    19
 -3.6989712621853355E-02 a       700     1     4     2    20
 -8.8953909452278990E-02 a       701     1     5     2     1
  1.6107900157929772E-01 a       702     1     5     2     2
 -3.5752487582396497E-01 a       703     1     5     2     3
  3.0141706400249513E-01 a       704     1     5     2     4
 -1.1576767267940626E-01 a       705     1     5     2     5
 -4.3484774252857278E-01 a       706     1     5     2     6
  3.3709835608186878E-01 a       707     1     5     2     7
  3.5214469350958785E-03 a       708     1     5     2     8
 -8.7714691985897857E-04 a       709     1     5     2     9
  3.4006281734615329E-01 a       710     1     5     2    10
  5.4904067145408575E-01 a       711     1     5     2    11
 -4.4304965546893371E-01 a       712     1     5     2    12
 -9.2190789304328349E-02 a       713     1     5     2    13
 -4.0346068395620283E-01 a       714     1     5     2    14
 -4.3510298888517573E-01 a       715     1     5     2    15
 -3.0210767124493332E-02 a       716     1     5     2    16
 -6.6297328109023812E-01 a       717     1     5     2    17
 -5.9427409621417883E-02 a       718     1     5     2    18
  3.1354891099719212E-01 a       719     1     5     2    19
  5.5914937887709637E-01 a       720     1     5     2    20
  4.2531807339239291E-01 a       721     1     6     2     1
  3.1636683776910479E-01 a       722     1     6     2     2
 -1.7399942919130976E-01 a       723     1     6     2     3
  5.6237362792468293E-01 a       724     1     6     2     4
 -4.9715548007661914E-01 a       725     1     6     2     5
 -4.0103352002491988E-01 a       726     1     6     2     6
  9.9575904536258822E-02 a       727     1     6     2     7
 -5.2561410872334857E-01 a       728     1     6     2     8
  3.5561008769931512E-01 a       729     1     6     2     9
  3.2256620025858274E-01 a       730     1     6     2    10
  1.1759283890295773E-01 a       731     1     6     2    11
 -1.9760996708483008E-01 a       732     1     6     2    12
 -6.4775772734740178E-01 a       733     1     6     2    13
 -1.4189300574058564E-01 a       734     1     6     2    14
 -5.4486640987605517E-01 a       735     1     6     2    15
  5.0929922801253680E-01 a       736     1     6     2    16
  7.6047060087780827E-01 a       737     1     6     2    17
  5.1834481088160286E-02 a       738     1     6     2    18
 -6.1946139010954349E-01 a       739     1     6     2    19
 -1.6520143251990888E-01 a       740     1     6     2    20
 -1.8993198142151068E-02 a       741     1     7     2     1
  5.3454471409537928E-02 a       742     1     7     2     2
  1.9946862133616447E-01 a       743     1     7     2     3
  1.9989782849300927E-01 a       744     1     7     2     4
 -1.4178777881572119E-01 a       745     1     7     2     5
  2.2395257968652602E-01 a       746     1     7     2     6
  1.0951760726884383E-01 a       747     1     7     2     7
 -3.1976916974117253E-01 a       748     1     7     2     8
 -2.1532915947722794E-01 a       749     1     7     2     9
 -5.9760449286571565E-02 a       750     1     7     2    10
 -3.4166949038159961E-01 a       751     1     7     2    11
 -1.9903453018649558E-01 a       752     1     7     2    12
  2.4400859520309778E-02 a       753     1     7     2    13
 -6.2928423457305024E-02 a       754     1     7     2    14
  6.0862308001257870E-01 a       755     1     7     2    15
  5.0828901606109267E-01 a       756     1     7     2    16
  2.2526080398699164E-01 a       757     1     7     2    17
 -4.6448774251778058E-01 a       758     1     7     2    18
 -1.3908180288100427E-01 a       759     1     7     2    19
  8.5660502806635369E-02 a       760     1     7     2    20
  1.8156577223719042E-01 a       761     1     8     2     1
 -1.4732858777814684E-01 a       762     1     8     2     2
  1.8229816894975998E-01 a       763     1     8     2     3
 -3.7046161145146211E-01 a       764     1     8     2     4
  5.9718366014555546E-01 a       765     1     8     2     5
  3.9991247311392464E-01 a       766     1     8     2     6
  4.4027556775448606E-01 a       767     1     8     2     7
  7.7260168013023822E-02 a       768     1     8     2     8
  2.7843179062437906E-01 a       769     1     8     2     9
 -3.6464209144809950E-01 a       770     1     8     2    10
  1.4712776290578941E-01 a       771     1     8     2    11
  2.0828516515712492E-02 a       772     1     8     2    12
  4.9363058305134780E-02 a       773     1     8     2    13
  4.9835116774403854E-01 a       774     1     8     2    14
 -3.8148163243184475E-03 a       775     1     8     2    15
  7.3005212644343814E-02 a       776     1     8     2    16
 -4.8722936425105062E-01 a       777     1     8     2    17
  4.3389356630391157E-01 a       778     1     8     2    18
  6.3242521351828485E-01 a       779     1     8     2    19
  5.2568628688695240E-01 a       780     1     8     2    20
  3.0226509088043402E-01 a       781     1     9     2     1
 -4.6538255525628658E-01 a       782     1     9     2     2
 -3.9976079828427824E-01 a       783     1     9     2     3
 -1.8541051536405548E-01 a       784     1     9     2     4
 -1.4849230387718329E-02 a       785     1     9     2     5
 -3.7770849255863581E-01 a       786     1     9     2     6
 -3.3580441891977236E-01 a       787     1     9     2     7
  3.0879327686534497E-01 a       788     1     9     2     8
  1.0598427178564812E-01 a       789     1     9     2     9
 -3.4422929925935136E-01 a       790     1     9     2    10
  1.8553809870687443E-01 a       791     1     9     2    11
 -4.6736720830438744E-01 a       792     1     9     2    12
 -1.3629608855875167E-01 a       793     1     9     2    13
 -2.8607247268734309E-01 a       794     1     9     2    14
 -4.8618307477582162E-01 a       795     1     9     2    15
 -1.4039208870434802E-01 a       796     1     9     2    16
 -3.2035607004587102E-02 a       797     1     9     2    17
  5.0850942634676077E-01 a       798     1     9     2    18
  8.4590599201188083E-02 a       799     1     9     2    19
  2.5374805867621969E-01 a       800     1     9     2    20
  5.4381736727837149E-01 a       801     1    10     2     1
 -3.5627364250731580E-01 a       802     1    10     2     2
  3.4046077823605692E-02 a       803     1    10     2     3
  2.9158764760900441E-01 a       804     1    10     2     4
  8.7485766463213641E-02 a       805     1    10     2     5
  1.1947950256431510E-01 a       806     1    10     2     6
 -1.6892457316475453E-02 a       807     1    10     2     7
 -4.4246594731735027E-02 a       808     1    10     2     8
 -3.3799392550891327E-01 a       809     1    10     2     9
  1.8247312993533515E-01 a       810     1    10     2    10
  5.5136929951907621E-01 a       811     1    10     2    11
  1.8798010407974125E-01 a       812     1    10     2    12
  1.3141028405739952E-01 a       813     1    10     2    13
 -4.4065674941654803E-01 a       814     1    10     2    14
  3.1613342152395052E-01 a       815     1    10     2    15
  1.4428113716953343E-02 a       816     1    10     2    16
 -2.8832592010641228E-01 a       817     1    10     2    17
  3.7537262443567393E-01 a       818     1    10     2    18
  5.8532667966539431E-01 a       819     1    10     2    19
  1.5059863802128634E-01 a       820     1    10     2    20
  3.9275974061463964E-01 a       821     1    11     2     1
  5.2536828159356321E-02 a       822     1    11     2     2
  1.8777652461999267E-01 a       823     1    11     2     3
  4.9836168186060287E-01 a       824     1    11     2     4
 -2.2952994915585079E-01 a       825     1    11     2     5
 -2.1207107375640769E-01 a       826     1    11     2     6
  4.8183025743837893E-01 a       827     1    11     2     7
 -4.3497735796206199E-01 a       828     1    11     2     8
 -3.8117505229731613E-01 a       829     1    11     2     9
 -4.3948839370195787E-02 a       830     1    11     2    10
 -1.4609148154158202E-01 a       831     1    11     2    11
  1.9504346285616425E-02 a       832     1    11     2    12
  6.6839791386267902E-02 a       833     1    11     2    13
  4.7653431270917823E-01 a       834     1    11     2    14
 -8.3152949413855442E-04 a       835     1    11     2    15
 -4.1983285613734594E-01 a       836     1    11     2    16
 -5.8216006620355465E-01 a       837     1    11     2    17
  6.2117051661485911E-01 a       838     1    11     2    18
  3.3960271916009355E-01 a       839     1    11     2    19
 -3.5084364373487603E-01 a       840     1    11     2    20
 -2.4583414144435947E-01 a       841     1    12     2     1
 -5.1953614445159155E-02 a       842     1    12     2     2
  6.3441703009608430E-01 a       843     1    12     2     3
  2.2881865919837094E-01 a       844     1    12     2     4
  4.0418531256043005E-01 a       845     1    12     2     5
  2.2661108660988508E-01 a       846     1    12     2     6
  1.4941989436726272E-01 a       847     1    12     2     7
 -8.5763963266070900E-02 a       848     1    12     2     8
  1.3997735169314818E-01 a       849     1    12     2     9
 -3.6044715526007742E-01 a       850     1    12     2    10
 -1.1792429109646733E-01 a       851     1    12     2    11
  2.8397347315498600E-01 a       852     1    12     2    12
  2.6174964134171175E-01 a       853     1    12     2    13
 -4.0855266131198338E-02 a       854     1    12     2    14
 -2.9432347724369112E-01 a       855     1    12     2    15
  8.9879914952084625E-02 a       856     1    12     2    16
  3.3415050769865745E-01 a       857     1    12     2    17
 -3.6455339614000098E-01 a       858     1    12     2    18
 -2.8930129240331970E-01 a       859     1    12     2    19
  1.4851488618045267E-01 a       860     1    12     2    20
 -1.3683355998947187E-02 a       861     1    13     2     1
  3.7312948693941755E-01 a       862     1    13     2     2
  3.7571146720255255E-01 a       863     1    13     2     3
 -2.5803357502048985E-01 a       864     1    13     2     4
  2.7819527890823381E-01 a       865     1    13     2     5
  2.6705980346104041E-01 a       866     1    13     2     6
 -5.9447721973674461E-01 a       867     1    13     2     7
 -3.3495379237649231E-01 a       868     1    13     2     8
  8.1519008421280861E-02 a       869     1    13     2     9
 -1.6478644268354981E-02 a       870     1    13     2    10
  8.6801637038525378E-02 a       871     1    13     2    11
  3.2868331678917834E-01 a       872     1    13     2    12
  2.8276522189735520E-01 a       873     1    13     2    13
 -1.3029198171733550E-01 a       874     1    13     2    14
  3.7517796144026549E-01 a       875     1    13     2    15
 -9.4517178556105155E-02 a       876     1    13     2    16
 -3.7710842066211803E-01 a       877     1    13     2    17
  2.8021769783639988E-01 a       878     1    13     2    18
  1.4095140689191127E-01 a       879     1    13     2    19
  4.9686378332916231E-01 a       880     1    13     2    20
 -5.7056242990527117E-01 a       881     1    14     2     1
  3.3814847656926528E-01 a       882     1    14     2     2
  5.8881728594645844E-01 a       883     1    14     2     3
 -5.5954145281045453E-01 a       884     1    14     2     4
 -5.3443064527959516E-01 a       885     1    14     2     5
  3.0733010535122995E-01 a       886     1    14     2     6
  6.1408971365564669E-02 a       887     1    14     2     7
  5.6729809754732574E-01 a       888     1    14     2     8
 -2.2246549593788581E-01 a       889     1    14     2     9
 -3.1594964130518571E-01 a       890     1    14     2    10
  3.0293104666196358E-01 a       891     1    14     2    11
 -1.6747305925523417E-01 a       892     1    14     2    12
 -3.4641161596967629E-01 a       893     1    14     2    13
 -1.6176118805847663E-02 a       894     1    14     2    14
 -6.9112161710642861E-01 a       895     1    14     2    15
  3.6864588319926633E-01 a       896     1    14     2    16
  3.2079370239486066E-01 a       897     1    14     2    17
  4.6539632967437894E-01 a       898     1    14     2    18
  2.5119152687164181E-01 a       899     1    14     2    19
 -4.1031837725834783E-02 a       900     1    14     2    20
  2.0026454385300960E-01 a       901     1    15     2     1
 -5.6929474840167846E-02 a       902     1    15     2     2
  2.0688216601480452E-01 a       903     1    15     2     3
  3.4712732415177715E-02 a       904     1    15     2     4
 -7.6478145199580494E-01 a       905     1    15     2     5
  5.7180501388441840E-01 a       906     1    15     2     6
  4.5132274665410721E-01 a       907     1    15     2     7
 -4.2637798327799109E-01 a       908     1    15     2     8
  4.1284298265434122E-01 a       909     1    15     2     9
  3.5606337175527675E-01 a       910     1    15     2    10
  2.0008257599857682E-01 a       911     1    15     2    11
  2.7963546442324810E-01 a       912     1    15     2    12
 -7.7110886760928599E-01 a       913     1    15     2    13
 -5.3837836334884714E-01 a       914     1    15     2    14
  3.8917214670300454E-01 a       915     1    15     2    15
 -1.3867488736006309E-01 a       916     1    15     2    16
  2.9861831124095659E-02 a       917     1    15     2    17
  6.4864213588723674E-01 a       918     1    15     2    18
 -6.3726813444325695E-02 a       919     1    15     2    19
 -3.7041401466089874E-01 a       920     1    15     2    20
 -5.5566645646230284E-01 a       921     1    16     2     1
 -2.2344210818403695E-01 a       922     1    16     2     2
 -1.5974418453148131E-01 a       923     1    16     2     3
 -2.0731562706808343E-01 a       924     1    16     2     4
  2.6782245157372309E-02 a       925     1    16     2     5
  6.0787139140181468E-01 a       926     1    16     2     6
 -2.1932138060211723E-01 a       927     1    16     2     7
 -9.0112034277258266E-02 a       928     1    16     2     8
  3.3129507971650773E-01 a       929     1    16     2     9
  6.7779662319392509E-01 a       930     1    16     2    10
 -2.7369042133309063E-01 a       931     1    16     2    11
 -3.9304271900061849E-01 a       932     1    16     2    12
  6.7905999030197298E-02 a       933     1    16     2    13
 -3.1393626934597280E-01 a       934     1    16     2    14
 -3.8705523422724153E-01 a       935     1    16     2    15
 -3.6783364961845622E-01 a       936     1    16     2    16
 -2.6147935048297349E-02 a       937     1    16     2    17
 -5.4961173969916077E-01 a       938     1    16     2    18
 -4.8251155253802269E-01 a       939     1    16     2    19
  8.3933342669329891E-02 a       940     1    16     2    20
  1.8889827496360889E-01 a       941     1    17     2     1
 -3.0232791017691596E-01 a       942     1    17     2     2
  3.2581849327693346E-01 a       943     1    17     2     3
 -5.1730236404212726E-01 a       944     1    17     2     4
  3.8346365535175031E-01 a       945     1    17     2     5
 -5.4185943605841869E-01 a       946     1    17     2     6
 -1.6215996407644417E-01 a       947     1    17     2     7
 -1.6739722576189206E-01 a       948     1    17     2     8
  2.6192396430286180E-01 a       949     1    17     2     9
 -3.5971574117892341E-01 a       950     1    17     2    10
  2.4148704560141226E-01 a       951     1    17     2    11
 -4.8449346193530629E-01 a       952     1    17     2    12
  5.0157057253642234E-01 a       953     1    17     2    13
  1.9542089810154858E-01 a       954     1    17     2    14
  4.2220302656141795E-01 a       955     1    17     2    15
  1.2865601761239291E-02 a       956     1    17     2    16
 -1.5480660584264030E-01 a       957     1    17     2    17
 -1.9287248579817395E-01 a       958     1    17     2    18
  4.7569135443742405E-01 a       959     1    17     2    19
  4.0118161572285305E-01 a       960     1    17     2    20
 -4.6998087161647106E-01 a       961     1    18     2     1
 -4.7021295410428265E-01 a       962     1    18     2     2
  2.8264808722665025E-01 a       963     1    18     2     3
  4.7418169507986285E-01 a       964     1    18     2     4
 -3.5282298474134427E-01 a       965     1    18     2     5
 -4.8167758452170029E-01 a       966     1    18     2     6
  2.4888323557972894E-01 a       967     1    18     2     7
  1.5562343210362925E-01 a       968     1    18     2     8
 -2.8745341223812804E-01 a       969     1    18     2     9
  1.2240979761567457E-01 a       970     1    18     2    10
  2.1431268470864215E-01 a       971     1    18     2    11
  8.5296227905636929E-02 a       972     1    18     2    12
 -5.2019775790229494E-01 a       973     1    18     2    13
  3.2882965398087299E-01 a       974     1    18     2    14
  1.8815000477706673E-01 a       975     1    18     2    15
  3.0530507748746233E-01 a       976     1    18     2    16
 -2.9159881315279346E-01 a       977     1    18     2    17
 -3.8657476171363636E-01 a       978     1    18     2    18
  2.2667839925365285E-01 a       979     1    18     2    19
  1.6428950978644624E-01 a       980     1    18     2    20
  2.4056030229448627E-01 a       981     1    19     2     1
 -3.0067149827357809E-01 a       982     1    19     2     2
 -5.4935836954839634E-01 a       983     1    19     2     3
 -2.1014383051914351E-01 a       984     1    19     2     4
 -5.8103738442406450E-01 a       985     1    19     2     5
  2.5431868779316252E-01 a       986     1    19     2     6
  2.4651342709832061E-01 a       987     1    19     2     7
 -2.2338501234897090E-01 a       988     1    19     2     8
 -5.4578667278824611E-01 a       989     1    19     2     9
 -4.2998833443576606E-01 a       990     1    19     2    10
 -4.0112715927410653E-01 a       991     1    19     2    11
  5.0657148765495430E-02 a       992     1    19     2    12
  8.9210844653425367E-02 a       993     1    19     2    13
  5.7367231590528556E-01 a       994     1    19     2    14
 -8.8060452201682765E-02 a       995     1    19     2    15
  3.8923284281479004E-01 a       996     1    19     2    16
  1.0588166630161554E-01 a       997     1    19     2    17
  6.5976559561278703E-01 a       998     1    19     2    18
  2.1739505054291078E-01 a       999     1    19     2    19
 -2.0175568109190889E-01 a      1000     1    19     2    20
 -3.4444933839320707E-01 a      1001     1    20     2     1
 -6.6069434738944888E-01 a      1002     1    20     2     2
  6.7478017292153147E-01 a      1003     1    20     2     3
  3.1253273418340199E-01 a      1004     1    20     2     4
 -7.5353389612400790E-02 a      1005     1    20     2     5
 -5.9023196379622567E-01 a      1006     1    20     2     6
  7.7492561990562703E-02 a      1007     1    20     2     7
 -2.3975370004610297E-01 a      1008     1    20     2     8
 -3.7133829543106217E-01 a      1009     1    20     2     9
  2.6689733015858436E-01 a      1010     1    20     2    10
  1.1907341271095627E-01 a      1011     1    20     2    11
  3.0714500379803877E-01 a      1012     1    20     2    12
  1.7619454069690924E-01 a      1013     1    20     2    13
  3.5559402826711389E-01 a      1014     1    20     2    14
 -1.0573028197567563E-01 a      1015     1    20     2    15
  1.4362912901818389E-01 a      1016     1    20     2    16
  2.7021222556912339E-01 a      1017     1    20     2    17
  3.0664622380699558E-01 a      1018     1    20     2    18
  9.3859869870887763E-02 a      1019     1    20     2    19
 -3.4238965566020180E-01 a      1020     1    20     2    20
 -3.8858482215342033E-01 b      1021     2     1
 -1.3310230986379445E+00 b      1022     2     2
  4.9263268409877420E-01 b      1023     2     3
  5.2859698099507280E-01 b      1024     2     4
  1.8538390814698109E-02 b      1025     2     5
 -1.4273656647358586E+00 b      1026     2     6
  5.4279937895532382E-01 b      1027     2     7
  4.5960444791194255E-01 b      1028     2     8
  4.9494497641537727E-01 b      1029     2     9
  1.2739254899693746E+00 b      1030     2    10
 -7.0600935729694425E-01 b      1031     2    11
 -6.7733121414749475E-01 b      1032     2    12
 -7.7309792697416468E-01 b      1033     2    13
  1.0009717071901145E+00 b      1034     2    14
  5.1538536039398797E-01 b      1035     2    15
 -5.7227381764379448E-01 b      1036     2    16
  1.6681870721106548E-01 b      1037     2    17
  5.8824213661619917E-01 b      1038     2    18
 -1.4105696036130444E+00 b      1039     2    19
  9.4312790388441439E-02 b      1040     2    20
 -4.5934699034167352E-02 a      1041     2     1     3     1
  2.5249621396692434E-01 a      1042     2     2     3     1
  6.6772718590047908E-02 a      1043     2     3     3     1
  2.7826701685105371E-01 a      1044     2     4     3     1
 -3.0873935314166823E-01 a      1045     2     5     3     1
 -3.1709856536575529E-02 a      1046     2     6     3     1
 -2.0961357747336620E-01 a      1047     2     7     3     1
  3.0047653492104737E-01 a      1048     2     8     3     1
  5.0404748657520004E-01 a      1049     2     9     3     1
 -2.0943939345245230E-01 a      1050     2    10     3     1
 -1.7626840495138574E-01 a      1051     2    11     3     1
 -4.3594469498605021E-01 a      1052     2    12     3     1
  3.0444779740442335E-01 a      1053     2    13     3     1
 -3.4967700199226050E-03 a      1054     2    14     3     1
 -1.0064543560830816E+00 a      1055     2    15     3     1
  6.1688209726164700E-01 a      1056     2    16     3     1
 -6.5680491438780131E-01 a      1057     2    17     3     1
 -9.4960243639702666E-02 a      1058     2    18     3     1
  3.6998671364983227E-01 a      1059     2    19     3     1
 -7.2358050539374252E-01 a      1060     2    20     3     1
 -1.6815594429525790E-01 b      1061     3     1
