################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -8.9768448750433827E-02 a       530     0    27     1    10
 -3.0676988345211276E-01 a       531     0    27     1    11
 -2.1622647107517415E-01 a       532     0    27     1    12
  4.4334514254189411E-01 a       533     0    27     1    13
 -1.1490781730234319E-01 a       534     0    27     1    14
  4.7751614005589532E-01 a       535     0    27     1    15
 -3.2025499796493417E-01 a       536     0    27     1    16
  3.1139337575641725E-02 a       537     0    27     1    17
  4.5214118102042129E-02 a       538     0    27     1    18
  3.1651973408615686E-01 a       539     0    27     1    19
  3.6620151045858329E-01 a       540     0    27     1    20
  6.7841348160053758E-02 a       541     0    28     1     1
 -1.1168969281052103E-01 a       542     0    28     1     2
  1.1608953497372577E-01 a       543     0    28     1     3
  6.5719669261308969E-02 a       544     0    28     1     4
 -1.6548119084503096E-01 a       545     0    28     1     5
  2.4740289331690721E-01 a       546     0    28     1     6
  2.8093255587602041E-02 a       547     0    28     1     7
 -3.2266261093065202E-01 a       548     0    28     1     8
 -2.4516767977663972E-02 a       549     0    28     1     9
  2.7627417472583798E-01 a       550     0    28     1    10
 -1.6634946843790733E-02 a       551     0    28     1    11
 -1.1890292273620866E-01 a       552     0    28     1    12
  6.8370481854695686E-02 a       553     0    28     1    13
 -2.1627306253918260E-01 a       554     0    28     1    14
 -1.6256976615664190E-01 a       555     0    28     1    15
  1.0879211156761941E-01 a       556     0    28     1    16
 -2.5112590369832943E-01 a       557     0    28     1    17
  1.9905810834933893E-01 a       558     0    28     1    18
 -8.7115639480020921E-02 a       559     0    28     1    19
  2.5601709901290445E-02 a       560     0    28     1    20
  1.3152884386463609E-01 a       561     0    29     1     1
 -3.2649191548617640E-01 a       562     0    29     1     2
  2.7567644262968979E-02 a       563     0    29     1     3
 -2.0986494436612585E-01 a       564     0    29     1     4
 -2.5984847156655899E-01 a       565     0    29     1     5
 -1.4060404425631431E-01 a       566     0    29     1     6
 -3.5728954258244225E-02 a       567     0    29     1     7
 -6.3755782018737023E-02 a       568     0    29     1     8
 -2.5911744363273309E-01 a       569     0    29     1     9
  3.8549953548947091E-01 a       570     0    29     1    10
  4.9137599943458635E-02 a       571     0    29     1    11
 -3.2647414644707906E-01 a       572     0    29     1    12
  1.7480052189013948E-01 a       573     0    29     1    13
  5.0173314016826065E-01 a       574     0    29     1    14
  2.2193520285348919E-01 a       575     0    29     1    15
 -3.0879763402237359E-01 a       576     0    29     1    16
  6.5624975753900389E-02 a       577     0    29     1    17
  8.4281244976067607E-02 a       578     0    29     1    18
 -2.0004832405826170E-01 a       579     0    29     1    19
 -6.3045374616140334E-02 a       580     0    29     1    20
  2.6786522880929786E-01 a       581     0    30     1     1
  4.7819381196828165E-01 a       582     0    30     1     2
 -1.4421549054958721E-01 a       583     0    30     1     3
 -2.2887634101540719E-01 a       584     0    30     1     4
 -1.3492064287083880E-01 a       585     0    30     1     5
 -5.7482097501051356E-02 a       586     0    30     1     6
 -2.4544481095039444E-01 a       587     0    30     1     7
  1.4446922975249984E-01 a       588     0    30     1     8
  2.0332280341749437E-01 a       589     0    30     1     9
  1.7267774371036368E-01 a       590     0    30     1    10
  3.4706973092486287E-01 a       591     0    30     1    11
 -1.6719168949210980E-01 a       592     0    30     1    12
 -1.7271833826631025E-01 a       593     0    30     1    13
  6.3349833298656011E-02 a       594     0    30     1    14
 -9.7489159813667847E-02 a       595     0    30     1    15
  3.0244427163100873E-01 a       596     0    30     1    16
 -1.0310523981631420E-01 a       597     0    30     1    17
  9.9663730468070671E-02 a       598     0    30     1    18
 -3.6598811498619249E-01 a       599     0    30     1    19
  3.8267054939659456E-02 a       600     0    30     1    20
  4.6468153840253040E-01 b       601     1     1
  6.9104387857911287E-01 b       602     1     2
 -4.4477130398733006E-01 b       603     1     3
 -3.4570947573145883E-02 b       604     1     4
 -9.1756123927539435E-01 b       605     1     5
  8.2337062584952814E-01 b       606     1     6
  8.1201412304346965E-01 b       607     1     7
 -7.3912752591460606E-01 b       608     1     8
 -1.5221102760776974E+00 b       609     1     9
  2.4271540129056557E-01 b       610     1    10
  1.3330826388708621E+00 b       611     1    11
  5.1728587530426841E-02 b       612     1    12
 -2.5616468473838916E-01 b       613     1    13
 -9.9892260256977483E-01 b       614     1    14
  1.4826760473389573E+00 b       615     1    15
 -8.3922932587140220E-01 b       616     1    16
 -7.6570563256319235E-01 b       617     1    17
  6.0710239287020462E-01 b       618     1    18
  1.3447198599412924E+00 b       619     1    19
 -3.5505431088060696E-01 b       620     1    20
  2.4510725116742449E-01 a       621     1     1     2     1
 -3.1183857755491340E-01 a       622     1     1     2     2
  4.1576320317785576E-02 a       623     1     1     2     3
 -3.6317492703529392E-01 a       624     1     1     2     4
 -5.8724435807933750E-01 a       625     1     1     2     5
 -8.2084377322853286E-02 a       626     1     1     2     6
 -2.4277767685885274E-02 a       627     1     1     2     7
 -4.0315169026471413E-02 a       628     1     1     2     8
  9.1445531938358499E-02 a       629     1     1     2     9
  1.0445545523969582E-01 a       630     1     1     2    10
  1.5464229074836308E-01 a       631     1     1     2    11
  1.7191293393166188E-01 a       632     1     1     2    12
 -7.0064432403664578E-01 a       633     1     1     2    13
 -2.0878672909667476E-01 a       634     1     1     2    14
  2.5353364941499229E-01 a       635     1     1     2    15
  1.9366913463806257E-01 a       636     1     1     2    16
  9.0409405307507962E-02 a       637     1     1     2    17
 -4.1681451657255014E-01 a       638     1     1     2    18
 -3.9383804714684001E-01 a       639     1     1     2    19
  3.1378857904717526E-02 a       640     1     1     2    20
  6.9164107027555974E-02 a       641     1     2     2     1
  3.0602396165385032E-01 a       642     1     2     2     2
  1.9130242366012554E-01 a       643     1     2     2     3
  1.3254963291997865E-02 a       644     1     2     2     4
  2.1164440562943243E-01 a       645     1     2     2     5
  4.8038837287289854E-01 a       646     1     2     2     6
 -5.6281022222000154E-01 a       647     1     2     2     7
  4.6324981700211910E-02 a       648     1     2     2     8
 -2.0017592896686759E-01 a       649     1     2     2     9
  6.7163105232591724E-02 a       650     1     2     2    10
 -3.2092676665844741E-02 a       651     1     2     2    11
 -1.0018966262601721E-01 a       652     1     2     2    12
  6.3252921594208186E-02 a       653     1     2     2    13
  2.2657081979488358E-01 a       654     1     2     2    14
 -4.5638324512370226E-01 a       655     1     2     2    15
 -3.9355063855302969E-01 a       656     1     2     2    16
 -2.4193328854233753E-01 a       657     1     2     2    17
  7.7511350626828357E-01 a       658     1     2     2    18
 -1.2751930389807783E-01 a       659     1     2     2    19
 -5.0283312033541905E-01 a       660     1     2     2    20
 -1.6384632267034022E-01 a       661     1     3     2     1
  5.0689682199331876E-01 a       662     1     3     2     2
  1.1587998678882047E-01 a       663     1     3     2     3
  6.3804417847921435E-01 a       664     1     3     2     4
  6.6914586999159020E-01 a       665     1     3     2     5
  2.8994157093065898E-01 a       666     1     3     2     6
 -8.3003924599102483E-02 a       667     1     3     2     7
  4.6801947910652197E-01 a       668     1     3     2     8
  6.1074363803758303E-02 a       669     1     3     2     9
 -6.2991315213832932E-01 a       670     1     3     2    10
 -1.9611594316677636E-01 a       671     1     3     2    11
  5.7351550004156628E-02 a       672     1     3     2    12
  3.7948760436330398E-01 a       673     1     3     2    13
  2.8806508337404026E-02 a       674     1     3     2    14
  4.7017079566451375E-01 a       675     1     3     2    15
 -5.1092173771428351E-01 a       676     1     3     2    16
 -1.7072764214532726E-01 a       677     1     3     2    17
 -2.8219273783453602E-01 a       678     1     3     2    18
  5.9470760943028722E-02 a       679     1     3     2    19
  4.0467333883095929E-01 a       680     1     3     2    20
  3.8732425852125435E-01 a       681     1     4     2     1
 -5.4143019355654831E-01 a       682     1     4     2     2
  3.8270043384096913E-01 a       683     1     4     2     3
  1.4717813661507375E-02 a       684     1     4     2     4
  2.3915328305001010E-03 a       685     1     4     2     5
 -4.2589282129231615E-01 a       686     1     4     2     6
  1.8375127423457337E-02 a       687     1     4     2     7
  6.0991608594855883E-02 a       688     1     4     2     8
 -1.1196278946424515E-01 a       689     1     4     2     9
  1.7819596149295364E-01 a       690     1     4     2    10
 -1.4993725191114448E-02 a       691     1     4     2    11
 -4.6077859324536108E-01 a       692     1     4     2    12
 -2.9188820008550392E-01 a       693     1     4     2    13
 -1.7196304461540987E-01 a       694     1     4     2    14
  4.5944580651215004E-02 a       695     1     4     2    15
  2.2502230979329285E-01 a       696     1     4     2    16
  1.3373081356161620E-01 a       697     1     4     2    17
  3.1558802520077117E-01 a       698     1     4     2    18
 -2.7401613347576559E-01 a       699     1     4     2    19
  1.9838900930779355E-01 a       700     1     4     2    20
 -3.8375986310737348E-01 a       701     1     5     2     1
 -4.0727994136486878E-01 a       702     1     5     2     2
  4.3133262390209581E-01 a       703     1     5     2     3
 -1.4987415360695899E-01 a       704     1     5     2     4
 -8.8126501430385029E-02 a       705     1     5     2     5
 -3.1542466305471734E-01 a       706     1     5     2     6
 -2.4789985702358924E-01 a       707     1     5     2     7
  3.9789134354686817E-01 a       708     1     5     2     8
 -3.3295760818315240E-01 a       709     1     5     2     9
 -6.6356466935983738E-02 a       710     1     5     2    10
 -5.4309567789101798E-01 a       711     1     5     2    11
  7.9424956163937535E-02 a       712     1     5     2    12
  2.1946622599073934E-01 a       713     1     5     2    13
  3.4134600727802261E-01 a       714     1     5     2    14
 -5.8873966046630433E-01 a       715     1     5     2    15
  4.9502933832874757E-01 a       716     1     5     2    16
 -8.2783112705146850E-02 a       717     1     5     2    17
  5.2747137743220995E-01 a       718     1     5     2    18
  4.8393540732920498E-01 a       719     1     5     2    19
 -2.9176422072266722E-01 a       720     1     5     2    20
  8.1612359472637772E-02 a       721     1     6     2     1
 -6.0211192953266868E-01 a       722     1     6     2     2
 -1.5181170324771173E-01 a       723     1     6     2     3
  1.6158613287992091E-01 a       724     1     6     2     4
  7.2022640764754686E-01 a       725     1     6     2     5
 -6.6778898023129074E-01 a       726     1     6     2     6
  7.1940866191874520E-01 a       727     1     6     2     7
 -2.3482004756116148E-01 a       728     1     6     2     8
  5.2273612282274895E-01 a       729     1     6     2     9
 -2.5403710859878187E-01 a       730     1     6     2    10
  1.2289450906558984E-01 a       731     1     6     2    11
  4.6239389081040677E-01 a       732     1     6     2    12
 -1.9946075840216865E-02 a       733     1     6     2    13
 -3.8626768555614222E-01 a       734     1     6     2    14
  1.4060626584764413E-01 a       735     1     6     2    15
  4.4184676152791785E-01 a       736     1     6     2    16
  2.6253251072256495E-01 a       737     1     6     2    17
  8.5857095746107615E-02 a       738     1     6     2    18
 -3.6836792253914491E-01 a       739     1     6     2    19
  1.5862463432472429E-01 a       740     1     6     2    20
  1.2358405541048563E-01 a       741     1     7     2     1
  4.9930702387634718E-01 a       742     1     7     2     2
  1.7434096962688292E-01 a       743     1     7     2     3
  2.4124005908797277E-01 a       744     1     7     2     4
 -8.7475544210845968E-02 a       745     1     7     2     5
 -3.0043116226338917E-01 a       746     1     7     2     6
 -5.3635814528989934E-01 a       747     1     7     2     7
  5.3160705990665447E-01 a       748     1     7     2     8
 -5.2231893080333747E-01 a       749     1     7     2     9
  3.3516890405953048E-01 a       750     1     7     2    10
  3.5988449488837360E-01 a       751     1     7     2    11
  4.8087900418206059E-01 a       752     1     7     2    12
 -1.7838296872253404E-01 a       753     1     7     2    13
 -4.2271815724754591E-01 a       754     1     7     2    14
 -3.6510759941273496E-01 a       755     1     7     2    15
  3.8786990711639519E-01 a       756     1     7     2    16
 -6.6497259034582612E-01 a       757     1     7     2    17
 -1.1889817249966247E-01 a       758     1     7     2    18
 -2.5591582581303912E-01 a       759     1     7     2    19
  4.4758579830409273E-01 a       760     1     7     2    20
 -3.7609685480144289E-01 a       761     1     8     2     1
 -2.4820918784920210E-01 a       762     1     8     2     2
 -2.1617573009908891E-01 a       763     1     8     2     3
 -2.5740738597190871E-01 a       764     1     8     2     4
  5.5791393537855616E-01 a       765     1     8     2     5
  6.9562996868677551E-01 a       766     1     8     2     6
  3.9911738641229977E-01 a       767     1     8     2     7
 -4.1770759711407052E-01 a       768     1     8     2     8
  4.4731324958115398E-01 a       769     1     8     2     9
  3.3784792140292547E-01 a       770     1     8     2    10
 -6.2846327747203098E-02 a       771     1     8     2    11
  1.2432475640619710E-01 a       772     1     8     2    12
 -7.1330781114520542E-02 a       773     1     8     2    13
 -5.9077404799712063E-01 a       774     1     8     2    14
  3.1524643711624695E-01 a       775     1     8     2    15
  1.1283690205505478E-01 a       776     1     8     2    16
  3.0475036204274364E-01 a       777     1     8     2    17
  6.4275620996900817E-02 a       778     1     8     2    18
  2.4750791266600045E-01 a       779     1     8     2    19
  1.0524262617601678E-01 a       780     1     8     2    20
 -3.3512237353771090E-01 a       781     1     9     2     1
  3.9730929057673370E-01 a       782     1     9     2     2
  2.5153374639313653E-01 a       783     1     9     2     3
 -1.4409080287815249E-01 a       784     1     9     2     4
 -3.9056415219062414E-03 a       785     1     9     2     5
 -6.6740277579361085E-01 a       786     1     9     2     6
 -4.4610095021949575E-01 a       787     1     9     2     7
 -4.3608842523486435E-01 a       788     1     9     2     8
 -5.7347038764516145E-01 a       789     1     9     2     9
  4.9839681929604496E-01 a       790     1     9     2    10
 -4.0220496299468672E-01 a       791     1     9     2    11
  4.6889731734254614E-01 a       792     1     9     2    12
  5.4728607656824052E-02 a       793     1     9     2    13
  3.1216732981332751E-01 a       794     1     9     2    14
  2.9964392531839867E-01 a       795     1     9     2    15
 -2.7756010813756243E-01 a       796     1     9     2    16
  3.7380907543693231E-01 a       797     1     9     2    17
  3.0271035634400756E-01 a       798     1     9     2    18
  6.5713866254065556E-02 a       799     1     9     2    19
  2.8393129152074670E-01 a       800     1     9     2    20
 -5.8755959683306502E-01 a       801     1    10     2     1
 -1.9769222509071707E-01 a       802     1    10     2     2
  3.5783329378149403E-01 a       803     1    10     2     3
 -6.9113668183216614E-01 a       804     1    10     2     4
 -7.8338504074332002E-02 a       805     1    10     2     5
  3.4447677627836060E-01 a       806     1    10     2     6
  5.6335939183967669E-02 a       807     1    10     2     7
  6.0768955419360016E-01 a       808     1    10     2     8
 -2.3018502064329423E-02 a       809     1    10     2     9
 -3.5552677984450422E-02 a       810     1    10     2    10
  4.9799967358811537E-01 a       811     1    10     2    11
  6.9264800135546201E-01 a       812     1    10     2    12
 -1.2431393782668325E-01 a       813     1    10     2    13
 -4.6722264533787888E-01 a       814     1    10     2    14
  1.2962209717491863E-01 a       815     1    10     2    15
 -4.0581174079497456E-01 a       816     1    10     2    16
 -6.4635031328017234E-01 a       817     1    10     2    17
 -4.0670198707241484E-01 a       818     1    10     2    18
 -2.0068687405558766E-01 a       819     1    10     2    19
 -5.2288573288112994E-01 a       820     1    10     2    20
 -2.4394453671343116E-01 a       821     1    11     2     1
 -2.4162482092700194E-01 a       822     1    11     2     2
 -5.1011963146419870E-02 a       823     1    11     2     3
 -4.4664701712288596E-01 a       824     1    11     2     4
 -4.7153065540626075E-05 a       825     1    11     2     5
  5.3100443849380052E-01 a       826     1    11     2     6
  3.1797112797639343E-01 a       827     1    11     2     7
 -4.4768885641407374E-01 a       828     1    11     2     8
  6.9701441490188781E-02 a       829     1    11     2     9
  5.7582124222110576E-01 a       830     1    11     2    10
 -5.5919711367872249E-01 a       831     1    11     2    11
 -4.0050545341092658E-01 a       832     1    11     2    12
 -3.4650200356973149E-01 a       833     1    11     2    13
 -4.4111500829431005E-01 a       834     1    11     2    14
  2.8369877735089438E-01 a       835     1    11     2    15
  2.4813166576692916E-01 a       836     1    11     2    16
  2.1445280604151878E-02 a       837     1    11     2    17
 -4.5883847566237429E-01 a       838     1    11     2    18
  5.2390347077488919E-01 a       839     1    11     2    19
  1.7505238715111440E-01 a       840     1    11     2    20
  2.4743483120025567E-01 a       841     1    12     2     1
  2.0550648517124034E-01 a       842     1    12     2     2
 -4.0559536724477124E-01 a       843     1    12     2     3
 -3.0709607730455707E-01 a       844     1    12     2     4
  1.8491251559171543E-01 a       845     1    12     2     5
  1.1891724358957556E-01 a       846     1    12     2     6
 -1.3697388127354185E-01 a       847     1    12     2     7
  3.5211872720530107E-01 a       848     1    12     2     8
 -3.3079253576679196E-01 a       849     1    12     2     9
 -1.0346172444010175E-01 a       850     1    12     2    10
  5.8059920382529440E-01 a       851     1    12     2    11
 -3.2004246976872330E-01 a       852     1    12     2    12
  2.5574540928282208E-01 a       853     1    12     2    13
 -3.2035462219065530E-01 a       854     1    12     2    14
 -3.5865881497091623E-01 a       855     1    12     2    15
 -4.2568795917681951E-01 a       856     1    12     2    16
 -1.4405950637310072E-01 a       857     1    12     2    17
  2.1288350732157055E-02 a       858     1    12     2    18
 -4.9681801216259364E-01 a       859     1    12     2    19
 -1.7276339336444616E-01 a       860     1    12     2    20
  1.1234958726641077E-01 a       861     1    13     2     1
 -6.4692183412194862E-02 a       862     1    13     2     2
 -3.3126179672830151E-02 a       863     1    13     2     3
  4.8829660061494157E-01 a       864     1    13     2     4
  8.1670865336052356E-01 a       865     1    13     2     5
  2.9154389700156658E-01 a       866     1    13     2     6
 -9.9101089248133462E-02 a       867     1    13     2     7
 -2.2719502822238405E-02 a       868     1    13     2     8
  2.5892865765591527E-01 a       869     1    13     2     9
  7.1083640081009369E-01 a       870     1    13     2    10
 -3.1808594755221642E-01 a       871     1    13     2    11
 -4.7557272905225784E-01 a       872     1    13     2    12
 -3.3333652896687820E-02 a       873     1    13     2    13
  3.9961300885252415E-01 a       874     1    13     2    14
 -4.8542539786360517E-01 a       875     1    13     2    15
 -2.7373106619286020E-02 a       876     1    13     2    16
  2.4203064096564061E-01 a       877     1    13     2    17
 -3.2561877699205849E-01 a       878     1    13     2    18
 -1.3790262045300611E-01 a       879     1    13     2    19
 -1.2990697188461101E-01 a       880     1    13     2    20
 -2.5692428408865309E-01 a       881     1    14     2     1
  1.7811199018455828E-01 a       882     1    14     2     2
 -1.5049260937070427E-02 a       883     1    14     2     3
 -3.6251598185583889E-01 a       884     1    14     2     4
 -4.7987033028575397E-02 a       885     1    14     2     5
  4.2919358670504434E-02 a       886     1    14     2     6
 -6.4804338223606725E-03 a       887     1    14     2     7
  3.2901780390796193E-01 a       888     1    14     2     8
 -4.7383508226536619E-01 a       889     1    14     2     9
  3.1782945754603048E-01 a       890     1    14     2    10
  1.0885604255285184E-02 a       891     1    14     2    11
  3.5024987244682654E-01 a       892     1    14     2    12
 -4.0596376699436987E-01 a       893     1    14     2    13
 -1.1672429604443402E-01 a       894     1    14     2    14
 -9.8661203326844998E-02 a       895     1    14     2    15
  2.9707775604078557E-01 a       896     1    14     2    16
 -2.7749173345074524E-01 a       897     1    14     2    17
  2.4498564736311454E-01 a       898     1    14     2    18
  5.6757341143261399E-02 a       899     1    14     2    19
 -2.2561626553882574E-01 a       900     1    14     2    20
 -3.1160579892896806E-01 a       901     1    15     2     1
 -5.0722990971042148E-01 a       902     1    15     2     2
 -1.2718292502535722E-01 a       903     1    15     2     3
 -9.4486485269358073E-02 a       904     1    15     2     4
  1.6163360977276339E-01 a       905     1    15     2     5
 -7.7640555399613953E-02 a       906     1    15     2     6
  5.0103520832458015E-01 a       907     1    15     2     7
 -3.2491734806753125E-01 a       908     1    15     2     8
 -2.6293827913066825E-01 a       909     1    15     2     9
 -2.3066601924942171E-01 a       910     1    15     2    10
 -4.6703636574399338E-01 a       911     1    15     2    11
  4.8941672102542760E-01 a       912     1    15     2    12
  4.8709363931146171E-01 a       913     1    15     2    13
 -2.9827552416416414E-01 a       914     1    15     2    14
 -5.2508507623614231E-01 a       915     1    15     2    15
  4.4074691997098669E-01 a       916     1    15     2    16
 -3.0990867127375202E-02 a       917     1    15     2    17
 -4.3926417279256497E-01 a       918     1    15     2    18
  3.2315901863870583E-01 a       919     1    15     2    19
 -5.2892422672692541E-01 a       920     1    15     2    20
 -4.0800610704271950E-01 a       921     1    16     2     1
  5.4630488532620591E-01 a       922     1    16     2     2
  7.6617611950331899E-02 a       923     1    16     2     3
  2.4714180339191394E-01 a       924     1    16     2     4
 -2.7123087128488288E-01 a       925     1    16     2     5
  4.7140811300705265E-01 a       926     1    16     2     6
  2.9978444454928810E-01 a       927     1    16     2     7
 -3.6112385944600411E-01 a       928     1    16     2     8
  5.1118366755272526E-01 a       929     1    16     2     9
  1.0822197988905605E-01 a       930     1    16     2    10
 -3.5004321469507943E-01 a       931     1    16     2    11
  5.5239072554066670E-01 a       932     1    16     2    12
 -1.9174930265997983E-01 a       933     1    16     2    13
  5.4198397561365141E-01 a       934     1    16     2    14
 -1.0540114830121883E-01 a       935     1    16     2    15
 -6.4615365982036010E-01 a       936     1    16     2    16
  2.5342911808278212E-01 a       937     1    16     2    17
 -4.7378912458056749E-01 a       938     1    16     2    18
  3.0343856526093044E-01 a       939     1    16     2    19
  1.3843560245926417E-01 a       940     1    16     2    20
  3.5759680597817917E-01 a       941     1    17     2     1
  1.6179894375360032E-01 a       942     1    17     2     2
 -6.7571953687463204E-01 a       943     1    17     2     3
 -4.8473732432795202E-01 a       944     1    17     2     4
  2.5747423030173283E-01 a       945     1    17     2     5
  3.2402575430413783E-01 a       946     1    17     2     6
 -1.9695795251441961E-01 a       947     1    17     2     7
  5.5080587086111377E-01 a       948     1    17     2     8
 -5.8429327066572195E-02 a       949     1    17     2     9
  2.1779544040331919E-01 a       950     1    17     2    10
  5.0521761870594228E-01 a       951     1    17     2    11
 -9.0496067155696774E-02 a       952     1    17     2    12
  1.5774069402277568E-01 a       953     1    17     2    13
  2.6500563911609609E-01 a       954     1    17     2    14
 -2.9144026968392672E-01 a       955     1    17     2    15
 -3.2114068926592534E-02 a       956     1    17     2    16
  4.3242281037525598E-01 a       957     1    17     2    17
  2.4793350729670674E-01 a       958     1    17     2    18
 -3.5128255847824008E-01 a       959     1    17     2    19
  4.3352878496085595E-01 a       960     1    17     2    20
 -5.8425118909012774E-01 a       961     1    18     2     1
  1.6778619119092297E-01 a       962     1    18     2     2
 -4.7078864381326480E-01 a       963     1    18     2     3
 -3.1173371591973081E-01 a       964     1    18     2     4
 -7.7700799868439266E-02 a       965     1    18     2     5
 -3.9307838039281512E-01 a       966     1    18     2     6
  6.0166493712433800E-01 a       967     1    18     2     7
  1.0543803818490491E-01 a       968     1    18     2     8
 -1.6553116306654202E-02 a       969     1    18     2     9
  2.5047732465943884E-01 a       970     1    18     2    10
  2.6827798170499745E-01 a       971     1    18     2    11
  3.1842745202202172E-01 a       972     1    18     2    12
  2.8812034810122772E-01 a       973     1    18     2    13
 -2.6614339326687808E-01 a       974     1    18     2    14
  5.2368249236931219E-01 a       975     1    18     2    15
  3.3722522141376782E-01 a       976     1    18     2    16
  3.1385405748408529E-01 a       977     1    18     2    17
 -4.7391186043993988E-01 a       978     1    18     2    18
  4.5897480332069696E-01 a       979     1    18     2    19
 -9.9090587022112792E-02 a       980     1    18     2    20
 -4.6913902978815941E-01 a       981     1    19     2     1
 -1.9019658861898317E-01 a       982     1    19     2     2
 -3.4884840146477036E-01 a       983     1    19     2     3
 -9.5203145406987169E-02 a       984     1    19     2     4
  1.9982105808419551E-01 a       985     1    19     2     5
  1.1448378543415370E-01 a       986     1    19     2     6
  3.9715619477540665E-01 a       987     1    19     2     7
  5.1421927135928891E-01 a       988     1    19     2     8
 -5.4144516588360492E-01 a       989     1    19     2     9
 -4.9729677012244838E-01 a       990     1    19     2    10
 -4.8960242021835532E-01 a       991     1    19     2    11
  2.0994687028660380E-01 a       992     1    19     2    12
  1.8967485125835826E-01 a       993     1    19     2    13
 -5.5643832792984138E-01 a       994     1    19     2    14
 -1.2234096474957488E-01 a       995     1    19     2    15
 -3.8503181417205234E-01 a       996     1    19     2    16
 -3.2362791426863452E-01 a       997     1    19     2    17
  1.3569478680494138E-01 a       998     1    19     2    18
  7.3839586590221673E-01 a       999     1    19     2    19
  4.0406588858410403E-01 a      1000     1    19     2    20
  3.7017246148672239E-01 a      1001     1    20     2     1
 -1.0950959493478732E-01 a      1002     1    20     2     2
 -4.8933582171897322E-01 a      1003     1    20     2     3
  7.3936190218009878E-01 a      1004     1    20     2     4
  9.6942732328168774E-02 a      1005     1    20     2     5
 -4.8738769877594165E-02 a      1006     1    20     2     6
 -3.3121397090776122E-01 a      1007     1    20     2     7
 -1.2202655940183556E-01 a      1008     1    20     2     8
  5.6128607190891677E-01 a      1009     1    20     2     9
 -5.7427650352493295E-02 a      1010     1    20     2    10
  5.2131434623228522E-02 a      1011     1    20     2    11
 -2.2055084094975991E-01 a      1012     1    20     2    12
  5.5826917423352174E-01 a      1013     1    20     2    13
 -4.8017498518696178E-01 a      1014     1    20     2    14
  5.8814943158642841E-01 a      1015     1    20     2    15
  3.4766900904558429E-01 a      1016     1    20     2    16
  1.2062732383040835E-01 a      1017     1    20     2    17
  3.1681868396764479E-01 a      1018     1    20     2    18
  3.0264812645670097E-01 a      1019     1    20     2    19
  8.2050813768615083E-01 a      1020     1    20     2    20
 -4.8580880414058597E-01 b      1021     2     1
 -2.3832047274111240E-01 b      1022     2     2
  1.6367683533841106E+00 b      1023     2     3
  4.3134786494628186E-01 b      1024     2     4
  4.4908437487116076E-01 b      1025     2     5
  4.9334114452229771E-01 b      1026     2     6
  1.1760942624322954E+00 b      1027     2     7
  7.8488853022816274E-01 b      1028     2     8
  4.0356869089594766E-01 b      1029     2     9
 -6.1143958398800347E-01 b      1030     2    10
 -2.5810051081066476E-01 b      1031     2    11
 -1.2093807871360146E-01 b      1032     2    12
 -3.7027941568675254E-01 b      1033     2    13
  1.0620068764644335E+00 b      1034     2    14
 -1.3836216186222714E+00 b      1035     2    15
  7.6833670528576792E-01 b      1036     2    16
  9.3492347657016572E-01 b      1037     2    17
 -8.9108725907644970E-01 b      1038     2    18
  5.2886595737360931E-01 b      1039     2    19
 -1.3064105778130464E+00 b      1040     2    20
 -4.3410431298009089E-01 a      1041     2     1     3     1
  6.2979038178673208E-01 a      1042     2     2     3     1
 -1.1727583695381083E+00 a      1043     2     3     3     1
  1.6480044934463520E-01 a      1044     2     4     3     1
 -1.2306977300393286E-01 a      1045     2     5     3     1
 -2.4410780334443182E-03 a      1046     2     6     3     1
 -7.2680977986507900E-01 a      1047     2     7     3     1
 -4.0182777264842495E-01 a      1048     2     8     3     1
  1.8963044829242015E-01 a      1049     2     9     3     1
 -3.4393401798841250E-01 a      1050     2    10     3     1
 -6.2802269701151825E-01 a      1051     2    11     3     1
 -3.8438385280806125E-01 a      1052     2    12     3     1
 -5.0599816739107883E-01 a      1053     2    13     3     1
  9.2842354819400574E-01 a      1054     2    14     3     1
 -1.2846517312038472E-01 a      1055     2    15     3     1
 -1.2629040250646555E+00 a      1056     2    16     3     1
 -1.1128953226644420E+00 a      1057     2    17     3     1
  2.3432846153732109E-01 a      1058     2    18     3     1
 -6.4151861000623056E-01 a      1059     2    19     3     1
  1.0569231885846126E+00 a      1060     2    20     3     1
  1.2835742028446395E-01 b      1061     3     1
