################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  7.4282216164652781E-01 a       531     0    27     1    11
 -5.2896401499914099E-02 a       532     0    27     1    12
  5.1909366074119445E-01 a       533     0    27     1    13
 -2.5644955459362012E-01 a       534     0    27     1    14
 -2.3250582010611789E-01 a       535     0    27     1    15
 -2.1270213913009917E-01 a       536     0    27     1    16
 -1.2119083594273716E-01 a       537     0    27     1    17
 -2.3509778075210680E-01 a       538     0    27     1    18
  7.1267068368972020E-01 a       539     0    27     1    19
  2.1328262103098225E-01 a       540     0    27     1    20
 -1.0870791513191369E-01 a       541     0    28     1     1
 -1.0913737896324348E-01 a       542     0    28     1     2
  2.1577959340790606E-01 a       543     0    28     1     3
 -7.0771756776078040E-02 a       544     0    28     1     4
 -4.1509865395212742E-01 a       545     0    28     1     5
  5.9762384718759248E-02 a       546     0    28     1     6
 -1.2757555606119111E-01 a       547     0    28     1     7
  6.9000630402211743E-02 a       548     0    28     1     8
 -3.7294894344002161E-01 a       549     0    28     1     9
 -4.5526236498020477E-02 a       550     0    28     1    10
 -2.7358017596931711E-01 a       551     0    28     1    11
  3.1212539485878160E-01 a       552     0    28     1    12
 -1.4199891861736520E-02 a       553     0    28     1    13
 -3.8489364818995830E-03 a       554     0    28     1    14
 -7.7282498491510587E-02 a       555     0    28     1    15
  3.2378436811915941E-02 a       556     0    28     1    16
  4.1438434743595898E-01 a       557     0    28     1    17
 -1.6883318949804735E-01 a       558     0    28     1    18
 -9.5424670953717580E-02 a       559     0    28     1    19
 -1.3318672272788273E-01 a       560     0    28     1    20
 -7.1306747490085975E-02 a       561     0    29     1     1
 -7.0482919724616816E-02 a       562     0    29     1     2
 -7.9461342090248230E-02 a       563     0    29     1     3
  2.5895796739465138E-01 a       564     0    29     1     4
  1.5726633143681451E-01 a       565     0    29     1     5
 -2.5450193252743492E-01 a       566     0    29     1     6
 -1.1973640595200986E-01 a       567     0    29     1     7
 -3.4230898650811203E-01 a       568     0    29     1     8
  3.9246149132823599E-01 a       569     0    29     1     9
 -4.1651372241204165E-01 a       570     0    29     1    10
  2.0312627595912336E-01 a       571     0    29     1    11
  1.9659272522210414E-01 a       572     0    29     1    12
  1.2802673494444625E-01 a       573     0    29     1    13
 -2.0236523846834062E-01 a       574     0    29     1    14
 -2.3643704976045624E-01 a       575     0    29     1    15
  2.9648773546424445E-01 a       576     0    29     1    16
 -1.3100836221120679E-01 a       577     0    29     1    17
  2.9062728666098681E-01 a       578     0    29     1    18
 -2.0548789368106207E-01 a       579     0    29     1    19
 -2.8929645817868659E-02 a       580     0    29     1    20
  4.4511549760441388E-02 a       581     0    30     1     1
 -1.1899145117018856E-01 a       582     0    30     1     2
 -2.6660803287703350E-01 a       583     0    30     1     3
  2.0975725513109177E-02 a       584     0    30     1     4
 -3.0009984991383309E-02 a       585     0    30     1     5
 -1.5736283001810292E-02 a       586     0    30     1     6
 -6.0207404981557730E-02 a       587     0    30     1     7
  5.3583071317827635E-02 a       588     0    30     1     8
  2.4994941597107655E-02 a       589     0    30     1     9
  5.3629337071388089E-02 a       590     0    30     1    10
  1.3396214262013673E-01 a       591     0    30     1    11
  2.7959733383894183E-03 a       592     0    30     1    12
 -2.5280131893589036E-01 a       593     0    30     1    13
  1.3695556086944677E-01 a       594     0    30     1    14
 -1.5267515697630904E-01 a       595     0    30     1    15
  9.6289043963534576E-02 a       596     0    30     1    16
  1.9730764428041339E-01 a       597     0    30     1    17
 -5.2575744671381992E-02 a       598     0    30     1    18
 -2.2693615707280207E-02 a       599     0    30     1    19
 -1.2238067412014696E-01 a       600     0    30     1    20
 -6.4210563654944097E-01 b       601     1     1
 -4.7678225864015694E-01 b       602     1     2
 -7.4486471342588623E-01 b       603     1     3
  1.0428745918723286E+00 b       604     1     4
 -1.1833421291927986E+00 b       605     1     5
 -1.2545288237369216E+00 b       606     1     6
 -6.4913310764955712E-01 b       607     1     7
 -4.5510556072295427E-01 b       608     1     8
 -1.2852256581440733E+00 b       609     1     9
  6.2668954628475049E-01 b       610     1    10
  1.7437600577460677E-01 b       611     1    11
  8.3632898389901056E-01 b       612     1    12
  2.7576955261805469E-01 b       613     1    13
 -2.2002978643021354E-01 b       614     1    14
 -1.0729901301038745E+00 b       615     1    15
  5.9586457476377086E-01 b       616     1    16
 -8.2678096616475993E-01 b       617     1    17
 -9.4191012011055042E-01 b       618     1    18
 -1.0169329823500324E+00 b       619     1    19
 -1.0590947084316453E+00 b       620     1    20
 -3.5784955591041034E-01 a       621     1     1     2     1
 -6.0127077654257244E-01 a       622     1     1     2     2
 -1.4139354692146955E-01 a       623     1     1     2     3
 -5.1434047609577749E-01 a       624     1     1     2     4
 -1.1402092593465779E-01 a       625     1     1     2     5
 -5.0482591586178449E-01 a       626     1     1     2     6
 -3.4975879852072361E-01 a       627     1     1     2     7
 -2.1548366212124526E-01 a       628     1     1     2     8
  2.3507168067326437E-01 a       629     1     1     2     9
 -6.5932569381477388E-02 a       630     1     1     2    10
  7.0472555426714517E-02 a       631     1     1     2    11
  1.5211649882014330E-01 a       632     1     1     2    12
 -4.0312600857512637E-01 a       633     1     1     2    13
 -5.9569228246402617E-01 a       634     1     1     2    14
 -1.5064902253310788E-01 a       635     1     1     2    15
  1.3113342823285920E-01 a       636     1     1     2    16
 -4.9724789195310493E-01 a       637     1     1     2    17
 -1.0808123148752864E-01 a       638     1     1     2    18
 -5.7106102874749920E-01 a       639     1     1     2    19
  3.9987671729181518E-01 a       640     1     1     2    20
 -5.9338415913984033E-01 a       641     1     2     2     1
 -1.9996874653430774E-01 a       642     1     2     2     2
 -1.4653434168544491E-01 a       643     1     2     2     3
  1.4671603200649369E-01 a       644     1     2     2     4
 -3.7000894884671581E-01 a       645     1     2     2     5
 -2.7142427794054563E-01 a       646     1     2     2     6
 -4.5994049432616502E-01 a       647     1     2     2     7
  1.5632128011042809E-01 a       648     1     2     2     8
 -5.1033159845331888E-01 a       649     1     2     2     9
  1.2435126156499038E-01 a       650     1     2     2    10
 -3.2903099454112489E-02 a       651     1     2     2    11
 -2.8688107534705148E-01 a       652     1     2     2    12
 -4.8431677466126155E-01 a       653     1     2     2    13
 -7.5017756190784868E-01 a       654     1     2     2    14
  8.6341396249720440E-02 a       655     1     2     2    15
  1.1673990798125372E-01 a       656     1     2     2    16
 -2.3335878190511530E-01 a       657     1     2     2    17
  2.6455731105845498E-01 a       658     1     2     2    18
 -4.8392108016693958E-01 a       659     1     2     2    19
 -4.2439778138588247E-01 a       660     1     2     2    20
  4.4377885918782245E-01 a       661     1     3     2     1
 -4.0602074637687602E-01 a       662     1     3     2     2
 -7.1822483992992314E-01 a       663     1     3     2     3
 -2.2925938255036202E-01 a       664     1     3     2     4
 -3.3860798670718156E-01 a       665     1     3     2     5
  3.1775490253847155E-01 a       666     1     3     2     6
  7.6856482023024503E-02 a       667     1     3     2     7
 -1.5987859378896112E-02 a       668     1     3     2     8
  1.7855868841676426E-01 a       669     1     3     2     9
  8.8842842004131742E-02 a       670     1     3     2    10
  1.5455233760451501E-01 a       671     1     3     2    11
  6.6072353393194383E-01 a       672     1     3     2    12
 -3.1266553430462840E-01 a       673     1     3     2    13
  1.1260659385666211E-01 a       674     1     3     2    14
 -5.4322981763532717E-03 a       675     1     3     2    15
 -3.3245356867927359E-02 a       676     1     3     2    16
 -3.3127637573222968E-01 a       677     1     3     2    17
 -3.1561239216535047E-01 a       678     1     3     2    18
 -5.0766978724769718E-01 a       679     1     3     2    19
 -3.3973380398231168E-01 a       680     1     3     2    20
 -4.4679164679886219E-01 a       681     1     4     2     1
  1.8184506247531074E-01 a       682     1     4     2     2
 -3.9328363040427722E-01 a       683     1     4     2     3
 -3.3393299273796684E-01 a       684     1     4     2     4
 -1.6831912938013904E-01 a       685     1     4     2     5
  5.1065861001282209E-01 a       686     1     4     2     6
  6.1240497932969407E-01 a       687     1     4     2     7
 -2.3356260119268446E-01 a       688     1     4     2     8
  4.4854205693866489E-01 a       689     1     4     2     9
  3.2339035672900529E-01 a       690     1     4     2    10
  1.5857905578881182E-01 a       691     1     4     2    11
 -2.4646762126877658E-01 a       692     1     4     2    12
  3.6054707366424493E-01 a       693     1     4     2    13
 -5.0242678759258064E-01 a       694     1     4     2    14
  2.0568017135566830E-01 a       695     1     4     2    15
  1.1054094314684554E-01 a       696     1     4     2    16
 -9.5839224930883968E-02 a       697     1     4     2    17
 -3.2987322825611859E-01 a       698     1     4     2    18
  4.4597367385449621E-01 a       699     1     4     2    19
 -5.0847968790699216E-01 a       700     1     4     2    20
 -2.3305631223145645E-01 a       701     1     5     2     1
  2.4099814318825510E-01 a       702     1     5     2     2
 -1.6838288962241005E-01 a       703     1     5     2     3
 -3.2776224594275871E-01 a       704     1     5     2     4
  1.5013234488835381E-01 a       705     1     5     2     5
  1.1548495922490699E-01 a       706     1     5     2     6
  3.7391592161292742E-01 a       707     1     5     2     7
 -2.5735478900575215E-01 a       708     1     5     2     8
 -1.7086218752008059E-01 a       709     1     5     2     9
  1.1770237414497701E-02 a       710     1     5     2    10
 -2.3236814393329386E-01 a       711     1     5     2    11
  6.7091492241440542E-01 a       712     1     5     2    12
  4.0447295174603537E-01 a       713     1     5     2    13
  5.6996110988487125E-01 a       714     1     5     2    14
 -4.4012039225639060E-01 a       715     1     5     2    15
 -1.8405824816545849E-01 a       716     1     5     2    16
 -1.9935934569221950E-01 a       717     1     5     2    17
 -5.9086219009940699E-01 a       718     1     5     2    18
  2.3686835837559525E-02 a       719     1     5     2    19
  2.9090689457175362E-01 a       720     1     5     2    20
 -5.1304237439026797E-02 a       721     1     6     2     1
  2.0819517510103341E-01 a       722     1     6     2     2
  2.2978581427588660E-01 a       723     1     6     2     3
 -3.2057164083794859E-01 a       724     1     6     2     4
  3.1283184691706262E-01 a       725     1     6     2     5
  2.6495780567291188E-01 a       726     1     6     2     6
 -2.9225242504660592E-01 a       727     1     6     2     7
 -2.5483060060813639E-01 a       728     1     6     2     8
  1.8327995811509287E-01 a       729     1     6     2     9
  9.8597107853548582E-01 a       730     1     6     2    10
 -5.4965802753589710E-01 a       731     1     6     2    11
 -1.8930888624112804E-01 a       732     1     6     2    12
  4.1794169360508593E-01 a       733     1     6     2    13
 -7.4758847914430659E-02 a       734     1     6     2    14
 -2.8096596938761431E-01 a       735     1     6     2    15
 -4.0882892455257780E-01 a       736     1     6     2    16
 -4.9168596181643964E-01 a       737     1     6     2    17
 -1.8212502922897975E-01 a       738     1     6     2    18
  2.9006138827191813E-01 a       739     1     6     2    19
 -2.7999606659891985E-01 a       740     1     6     2    20
 -5.2683146128596081E-01 a       741     1     7     2     1
 -5.5289607319987455E-01 a       742     1     7     2     2
 -6.4035762667601068E-02 a       743     1     7     2     3
  3.5265499536109041E-01 a       744     1     7     2     4
 -5.6303748099138830E-02 a       745     1     7     2     5
 -4.1063273281571561E-01 a       746     1     7     2     6
  1.9488217166317717E-01 a       747     1     7     2     7
  2.8346869775887545E-01 a       748     1     7     2     8
 -3.0240919149940626E-01 a       749     1     7     2     9
 -5.4473905672707124E-01 a       750     1     7     2    10
  3.0871230064502336E-01 a       751     1     7     2    11
 -7.0978308040007376E-02 a       752     1     7     2    12
 -1.8872703675054323E-01 a       753     1     7     2    13
  1.0792768648207816E-01 a       754     1     7     2    14
 -1.5470574883859872E-01 a       755     1     7     2    15
  4.6312754885206275E-01 a       756     1     7     2    16
 -5.0469146744261610E-02 a       757     1     7     2    17
 -2.7661791387865153E-01 a       758     1     7     2    18
 -3.3194858707879477E-01 a       759     1     7     2    19
  2.3701449660931528E-01 a       760     1     7     2    20
 -6.0281619790614427E-01 a       761     1     8     2     1
  9.2756855470947933E-02 a       762     1     8     2     2
  6.6468545805077883E-01 a       763     1     8     2     3
  1.1769174850599728E-01 a       764     1     8     2     4
  1.5796818108585792E-01 a       765     1     8     2     5
 -3.2453113674163292E-01 a       766     1     8     2     6
  3.7031474942893822E-01 a       767     1     8     2     7
 -3.3971015591977932E-02 a       768     1     8     2     8
 -1.5850181346088005E-01 a       769     1     8     2     9
  3.9198662224391712E-01 a       770     1     8     2    10
  1.5746495945501474E-01 a       771     1     8     2    11
  3.3942784232672957E-01 a       772     1     8     2    12
 -4.9283429007372359E-01 a       773     1     8     2    13
  2.0610383337534821E-01 a       774     1     8     2    14
 -1.2996337312712294E-01 a       775     1     8     2    15
  6.0689226186092016E-01 a       776     1     8     2    16
  3.0671353492394138E-01 a       777     1     8     2    17
  2.7800777317435776E-01 a       778     1     8     2    18
 -6.4530544657619107E-02 a       779     1     8     2    19
  2.3378077630038319E-01 a       780     1     8     2    20
  5.0083856900302748E-01 a       781     1     9     2     1
 -5.9315618694429084E-01 a       782     1     9     2     2
  3.5939853729099872E-02 a       783     1     9     2     3
  4.0961358030432832E-01 a       784     1     9     2     4
  2.2560237299360580E-01 a       785     1     9     2     5
 -3.8311209810749519E-01 a       786     1     9     2     6
  2.1233046616610232E-01 a       787     1     9     2     7
 -2.3047261362358204E-01 a       788     1     9     2     8
  4.7300838235838161E-01 a       789     1     9     2     9
  2.1391544681834213E-01 a       790     1     9     2    10
  2.4161205837969713E-01 a       791     1     9     2    11
 -2.2246644919522476E-01 a       792     1     9     2    12
 -3.2756150743093054E-01 a       793     1     9     2    13
  6.1139716322968696E-01 a       794     1     9     2    14
 -9.1150505947673030E-02 a       795     1     9     2    15
 -4.9344397575923166E-01 a       796     1     9     2    16
 -9.8300495061248681E-03 a       797     1     9     2    17
 -1.1850960612383399E-01 a       798     1     9     2    18
 -2.3004654860053886E-01 a       799     1     9     2    19
 -4.6282589285309046E-02 a       800     1     9     2    20
  3.8238777758592829E-01 a       801     1    10     2     1
 -1.0289721660385170E-01 a       802     1    10     2     2
 -5.9747090752797782E-01 a       803     1    10     2     3
 -2.1515367132037766E-01 a       804     1    10     2     4
 -5.5229724752203824E-01 a       805     1    10     2     5
  4.4273094243483035E-01 a       806     1    10     2     6
 -4.6525468064527925E-02 a       807     1    10     2     7
 -2.5686329599761271E-01 a       808     1    10     2     8
 -3.2849582748148887E-01 a       809     1    10     2     9
 -5.7114079311058386E-01 a       810     1    10     2    10
  4.3457866493885988E-01 a       811     1    10     2    11
 -1.8575395270747694E-01 a       812     1    10     2    12
  5.4907380596931288E-01 a       813     1    10     2    13
  2.3637501911970275E-02 a       814     1    10     2    14
  3.5393844724432472E-01 a       815     1    10     2    15
  3.4452253990993653E-01 a       816     1    10     2    16
  1.5074452907743377E-02 a       817     1    10     2    17
 -7.4008666136189161E-01 a       818     1    10     2    18
  2.0730467337867589E-01 a       819     1    10     2    19
  3.7390830839147993E-01 a       820     1    10     2    20
  6.4341838686614625E-02 a       821     1    11     2     1
 -5.3331127077817697E-01 a       822     1    11     2     2
 -5.6063025831604718E-01 a       823     1    11     2     3
 -5.0152476867436702E-01 a       824     1    11     2     4
  3.3655419860355484E-01 a       825     1    11     2     5
 -1.7176965276354245E-01 a       826     1    11     2     6
  1.5046347132868415E-01 a       827     1    11     2     7
  5.7256126429852017E-01 a       828     1    11     2     8
  1.7102838344682056E-01 a       829     1    11     2     9
  2.2035833696158305E-01 a       830     1    11     2    10
 -5.3913829168571070E-01 a       831     1    11     2    11
  6.5103095790975285E-02 a       832     1    11     2    12
  2.8908145905164406E-01 a       833     1    11     2    13
 -6.0009434627121117E-01 a       834     1    11     2    14
 -6.4129489151766106E-01 a       835     1    11     2    15
  5.5986648131239214E-01 a       836     1    11     2    16
  1.7525021737563756E-01 a       837     1    11     2    17
  7.6364061849836615E-02 a       838     1    11     2    18
 -3.8595239114484231E-01 a       839     1    11     2    19
 -2.6268429118899445E-01 a       840     1    11     2    20
 -6.1149688918621881E-01 a       841     1    12     2     1
 -1.4904455095531580E-01 a       842     1    12     2     2
 -4.6291554882733926E-01 a       843     1    12     2     3
 -1.4169663267592830E-01 a       844     1    12     2     4
 -3.0868813068099077E-01 a       845     1    12     2     5
 -2.1959798002387962E-01 a       846     1    12     2     6
  4.0234894215618539E-01 a       847     1    12     2     7
  1.5043921871236146E-01 a       848     1    12     2     8
 -6.1022913512225241E-01 a       849     1    12     2     9
 -6.5727944011653028E-01 a       850     1    12     2    10
  1.5250567208270868E-01 a       851     1    12     2    11
  3.0080787816969817E-01 a       852     1    12     2    12
 -4.9315264855758401E-01 a       853     1    12     2    13
  6.6349966623823864E-02 a       854     1    12     2    14
 -3.9976604299688856E-01 a       855     1    12     2    15
  1.7700755715159236E-01 a       856     1    12     2    16
 -2.8900400905654833E-01 a       857     1    12     2    17
  1.8400243329904550E-01 a       858     1    12     2    18
 -2.8565023363809278E-01 a       859     1    12     2    19
  6.1648446348679398E-01 a       860     1    12     2    20
  5.8732284714456184E-01 a       861     1    13     2     1
  8.1470303188433037E-03 a       862     1    13     2     2
 -1.9591832514109514E-01 a       863     1    13     2     3
 -1.9294419252698256E-01 a       864     1    13     2     4
  7.3464295264958834E-01 a       865     1    13     2     5
  5.4491226365058687E-01 a       866     1    13     2     6
 -1.2534310372514285E-01 a       867     1    13     2     7
 -1.2060741835290742E-01 a       868     1    13     2     8
  5.3930713755955040E-01 a       869     1    13     2     9
 -2.5074592410552166E-01 a       870     1    13     2    10
  4.3231910986648009E-01 a       871     1    13     2    11
  6.7377744706015286E-01 a       872     1    13     2    12
  4.7820993540656315E-01 a       873     1    13     2    13
  2.8058255295826157E-01 a       874     1    13     2    14
 -4.4193260970667886E-01 a       875     1    13     2    15
 -2.4898858804223323E-01 a       876     1    13     2    16
  1.9603890381137004E-01 a       877     1    13     2    17
  6.2225708325092910E-01 a       878     1    13     2    18
 -2.0715686649212497E-01 a       879     1    13     2    19
 -2.3690830163137311E-01 a       880     1    13     2    20
  2.4700390240694972E-01 a       881     1    14     2     1
 -3.5976073009542242E-01 a       882     1    14     2     2
  6.8352618908428203E-04 a       883     1    14     2     3
 -3.5034072812796080E-01 a       884     1    14     2     4
  6.1616198998029204E-01 a       885     1    14     2     5
 -4.8796385051596364E-01 a       886     1    14     2     6
 -8.0200238595338047E-01 a       887     1    14     2     7
 -3.4653528392277538E-01 a       888     1    14     2     8
 -3.4081827142793036E-01 a       889     1    14     2     9
 -2.5873057579618614E-01 a       890     1    14     2    10
  4.9975230986094327E-01 a       891     1    14     2    11
 -3.3438287570437775E-01 a       892     1    14     2    12
  8.7083534129090229E-02 a       893     1    14     2    13
 -4.5647464604125743E-01 a       894     1    14     2    14
  1.9767781346511296E-01 a       895     1    14     2    15
 -1.5909000426597361E-01 a       896     1    14     2    16
 -7.2479886395313137E-02 a       897     1    14     2    17
 -6.2041478883498558E-01 a       898     1    14     2    18
 -1.8881597819554655E-01 a       899     1    14     2    19
  9.8713038127555983E-02 a       900     1    14     2    20
 -2.8841970960350266E-01 a       901     1    15     2     1
 -4.3495422582258148E-01 a       902     1    15     2     2
 -2.1973404974347804E-01 a       903     1    15     2     3
  5.1792129730791481E-01 a       904     1    15     2     4
  5.6497252229172656E-01 a       905     1    15     2     5
  1.5411158152745660E-01 a       906     1    15     2     6
 -3.2639425484436502E-01 a       907     1    15     2     7
 -3.2916237584718616E-01 a       908     1    15     2     8
  2.8698408883872645E-01 a       909     1    15     2     9
 -7.7681328765445562E-02 a       910     1    15     2    10
  1.3866242786252356E-01 a       911     1    15     2    11
 -2.2764504079185591E-01 a       912     1    15     2    12
 -1.6981581147868435E-01 a       913     1    15     2    13
 -2.3352142665181910E-01 a       914     1    15     2    14
 -1.4732709406119518E-01 a       915     1    15     2    15
 -2.3284551419287006E-01 a       916     1    15     2    16
 -1.0654167236964245E-01 a       917     1    15     2    17
  7.3217146912524900E-01 a       918     1    15     2    18
 -2.1778776418539376E-02 a       919     1    15     2    19
 -9.0070039168381369E-02 a       920     1    15     2    20
 -2.1464770901513103E-01 a       921     1    16     2     1
 -6.1705406807456220E-01 a       922     1    16     2     2
  4.9243503536313527E-01 a       923     1    16     2     3
  3.2340479162922597E-01 a       924     1    16     2     4
  6.4979106781722229E-01 a       925     1    16     2     5
 -2.2314173816501545E-01 a       926     1    16     2     6
  7.0308916416311998E-02 a       927     1    16     2     7
 -3.4265550856140048E-01 a       928     1    16     2     8
  3.4423975225570153E-01 a       929     1    16     2     9
 -1.9762146540764214E-01 a       930     1    16     2    10
  4.7494223353698589E-01 a       931     1    16     2    11
 -1.9856678342296233E-03 a       932     1    16     2    12
  4.8155064244627382E-01 a       933     1    16     2    13
 -6.0781946418513810E-01 a       934     1    16     2    14
 -4.9163957120758423E-01 a       935     1    16     2    15
 -7.7141752738076497E-01 a       936     1    16     2    16
 -3.4425765206914283E-01 a       937     1    16     2    17
 -1.8819254309449283E-02 a       938     1    16     2    18
 -5.3159534383038376E-01 a       939     1    16     2    19
 -6.4071556013849540E-01 a       940     1    16     2    20
 -6.9809607921051883E-02 a       941     1    17     2     1
  2.8912120758828624E-01 a       942     1    17     2     2
  2.2764873651853210E-01 a       943     1    17     2     3
 -4.1284085845809215E-01 a       944     1    17     2     4
  3.4763377603246037E-01 a       945     1    17     2     5
 -3.7617360160132290E-01 a       946     1    17     2     6
  3.2551081021531319E-03 a       947     1    17     2     7
 -4.8253242427157267E-01 a       948     1    17     2     8
  3.8803644351285271E-01 a       949     1    17     2     9
 -1.0183903974373679E-01 a       950     1    17     2    10
  3.8217878296942059E-01 a       951     1    17     2    11
  3.5038792568029531E-01 a       952     1    17     2    12
 -2.6177122145093251E-01 a       953     1    17     2    13
  4.1837372815704787E-01 a       954     1    17     2    14
 -4.4540408057193775E-01 a       955     1    17     2    15
  4.7181006468490677E-01 a       956     1    17     2    16
 -3.2157835294302474E-02 a       957     1    17     2    17
 -1.6982195698008065E-01 a       958     1    17     2    18
 -1.9344517806198558E-01 a       959     1    17     2    19
  3.7140960095577430E-01 a       960     1    17     2    20
 -1.4835819761645833E-01 a       961     1    18     2     1
  5.3760420620597416E-01 a       962     1    18     2     2
 -5.9210277951927785E-02 a       963     1    18     2     3
  5.1373813470206975E-01 a       964     1    18     2     4
  1.1866789960921970E-01 a       965     1    18     2     5
  2.6678339321909994E-01 a       966     1    18     2     6
  3.3112946736159976E-01 a       967     1    18     2     7
 -2.4335988972088113E-01 a       968     1    18     2     8
  1.0274299728724240E-01 a       969     1    18     2     9
  4.1312241315600295E-01 a       970     1    18     2    10
 -5.1053967831572222E-01 a       971     1    18     2    11
  2.6514437936326873E-01 a       972     1    18     2    12
  5.6304081413663898E-01 a       973     1    18     2    13
 -8.1933649138586015E-02 a       974     1    18     2    14
  9.0049228069487477E-03 a       975     1    18     2    15
 -3.4036942822223781E-01 a       976     1    18     2    16
  3.6664916213184501E-01 a       977     1    18     2    17
  1.1014449121221830E-01 a       978     1    18     2    18
 -6.2175378724718422E-01 a       979     1    18     2    19
  5.1840477986686762E-01 a       980     1    18     2    20
  1.5141541075722409E-01 a       981     1    19     2     1
 -5.4518641937512669E-01 a       982     1    19     2     2
  1.4808545336331244E-01 a       983     1    19     2     3
  3.6346855664580757E-01 a       984     1    19     2     4
 -1.1316589655291351E-01 a       985     1    19     2     5
 -4.7754984585367877E-01 a       986     1    19     2     6
  1.8724998090503248E-01 a       987     1    19     2     7
 -9.7644094950290347E-02 a       988     1    19     2     8
 -4.6653675698560620E-01 a       989     1    19     2     9
 -3.6913341628064633E-01 a       990     1    19     2    10
  4.7386808106868800E-01 a       991     1    19     2    11
 -1.7764035163671968E-01 a       992     1    19     2    12
  2.8895739008418037E-01 a       993     1    19     2    13
  2.7772566793479292E-01 a       994     1    19     2    14
  6.6810896314035950E-01 a       995     1    19     2    15
  1.6492713758015026E-01 a       996     1    19     2    16
  3.7169645133718471E-01 a       997     1    19     2    17
  9.2294721418083696E-03 a       998     1    19     2    18
 -4.5994234169454684E-01 a       999     1    19     2    19
  9.1809438715023992E-02 a      1000     1    19     2    20
 -3.0234337325095784E-01 a      1001     1    20     2     1
  1.7344332625625131E-01 a      1002     1    20     2     2
  2.4646376242237560E-03 a      1003     1    20     2     3
 -3.6781558433101669E-01 a      1004     1    20     2     4
  1.3560842776248788E-01 a      1005     1    20     2     5
 -3.6672942977870288E-01 a      1006     1    20     2     6
 -6.1699630892303270E-01 a      1007     1    20     2     7
  7.2016589679457410E-01 a      1008     1    20     2     8
 -3.9173561902812637E-01 a      1009     1    20     2     9
  4.7488361022392500E-01 a      1010     1    20     2    10
 -4.7035430726332805E-01 a      1011     1    20     2    11
  3.6920494729431907E-01 a      1012     1    20     2    12
  1.8401337425676864E-01 a      1013     1    20     2    13
  8.6717133120844711E-02 a      1014     1    20     2    14
 -1.7955438995143008E-01 a      1015     1    20     2    15
 -1.0289984318256368E-01 a      1016     1    20     2    16
  5.0076981264159681E-01 a      1017     1    20     2    17
 -3.0149623098180067E-01 a      1018     1    20     2    18
 -5.7452686056049662E-01 a      1019     1    20     2    19
 -2.2230163820746576E-01 a      1020     1    20     2    20
  1.2124253783753314E+00 b      1021     2     1
 -1.4812104607634846E+00 b      1022     2     2
 -1.3629956859186934E-01 b      1023     2     3
 -1.4819526561296579E+00 b      1024     2     4
 -4.2974930231352099E-01 b      1025     2     5
  1.2164820916517236E+00 b      1026     2     6
  4.4228528062635436E-01 b      1027     2     7
 -1.2078945719913532E-01 b      1028     2     8
  1.3544563990440758E-01 b      1029     2     9
  8.8324346659561936E-01 b      1030     2    10
  3.8588357403198109E-01 b      1031     2    11
  6.4943286938032363E-02 b      1032     2    12
  1.0542748185776623E+00 b      1033     2    13
  1.4835693447775742E+00 b      1034     2    14
 -1.4212333288475965E+00 b      1035     2    15
  5.5261040821653495E-01 b      1036     2    16
 -9.7897450474333625E-01 b      1037     2    17
  3.4322116306891581E-01 b      1038     2    18
 -5.1433471469026548E-01 b      1039     2    19
  7.3791331753884715E-01 b      1040     2    20
 -3.4361952372094867E-01 a      1041     2     1     3     1
  2.8961077014689304E-03 a      1042     2     2     3     1
  4.1157416338798924E-01 a      1043     2     3     3     1
  9.0713520069298248E-01 a      1044     2     4     3     1
 -6.6624738102061232E-01 a      1045     2     5     3     1
 -8.3408348183052716E-01 a      1046     2     6     3     1
 -1.1109747813448609E-01 a      1047     2     7     3     1
  3.6954869042622690E-01 a      1048     2     8     3     1
  4.3353877063691232E-01 a      1049     2     9     3     1
 -6.5517914014773659E-01 a      1050     2    10     3     1
 -3.3663273066302579E-01 a      1051     2    11     3     1
  3.1412494547240893E-01 a      1052     2    12     3     1
 -2.8947760617836427E-01 a      1053     2    13     3     1
 -1.2109915021005276E-01 a      1054     2    14     3     1
  3.8624993308971362E-01 a      1055     2    15     3     1
  1.4516778693475510E-01 a      1056     2    16     3     1
  1.3496684652212443E+00 a      1057     2    17     3     1
  5.9633110214472013E-02 a      1058     2    18     3     1
 -2.8004064844656679E-01 a      1059     2    19     3     1
  4.9273192070400890E-01 a      1060     2    20     3     1
 -1.0921195343807171E+00 b      1061     3     1
