################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.4296955499583000E-01 a       531     0    27     1    11
 -3.4203244689555146E-01 a       532     0    27     1    12
  7.9428626679953068E-02 a       533     0    27     1    13
  3.1111783052205194E-01 a       534     0    27     1    14
  2.6442515956494395E-01 a       535     0    27     1    15
  5.6797894423321379E-02 a       536     0    27     1    16
  1.4210187186820644E-01 a       537     0    27     1    17
  2.4687954292118569E-01 a       538     0    27     1    18
  6.4223438845225342E-02 a       539     0    27     1    19
 -1.4406694132468048E-02 a       540     0    27     1    20
 -3.0925165046408964E-01 b       541     1     1
  1.1657037258823069E+00 b       542     1     2
 -7.7866498744450130E-01 b       543     1     3
 -1.2093629057083417E+00 b       544     1     4
 -8.3774714607578837E-01 b       545     1     5
 -4.6705916933861064E-01 b       546     1     6
 -3.3487728097825620E-01 b       547     1     7
 -2.3538437911028931E-01 b       548     1     8
  2.9620175551727412E-01 b       549     1     9
 -2.3552949242004778E-01 b       550     1    10
  4.9828202704840979E-01 b       551     1    11
 -1.0609743785128991E+00 b       552     1    12
 -5.3144750622485371E-01 b       553     1    13
  6.9244323279790299E-01 b       554     1    14
  1.2433871991279564E+00 b       555     1    15
 -1.4079988033745718E+00 b       556     1    16
  1.6583382906194548E+00 b       557     1    17
  1.1462494489790345E+00 b       558     1    18
  5.2748449910117978E-01 b       559     1    19
  1.3617932559379768E+00 b       560     1    20
 -4.5469085681838944E-01 a       561     1     1     2     1
 -1.7133224095566232E-01 a       562     1     1     2     2
 -2.7950692346544531E-01 a       563     1     1     2     3
 -7.0287413731005541E-02 a       564     1     1     2     4
  3.5400217626752267E-01 a       565     1     1     2     5
  4.7487933164060847E-01 a       566     1     1     2     6
 -4.5371413769415747E-01 a       567     1     1     2     7
 -2.8506379934422749E-01 a       568     1     1     2     8
  4.9371610752891987E-01 a       569     1     1     2     9
 -4.5101055150685943E-01 a       570     1     1     2    10
 -6.9560705705688775E-01 a       571     1     1     2    11
  3.0266976089263775E-01 a       572     1     1     2    12
 -1.9815002287949976E-01 a       573     1     1     2    13
  2.5111801908723069E-01 a       574     1     1     2    14
  5.2174727846469282E-01 a       575     1     1     2    15
 -7.8179379649493938E-02 a       576     1     1     2    16
  1.3977403709700192E-01 a       577     1     1     2    17
  4.1088052005839421E-01 a       578     1     1     2    18
 -1.4676489340555257E-01 a       579     1     1     2    19
  3.3679455197751029E-01 a       580     1     1     2    20
  5.6533820608348784E-01 a       581     1     2     2     1
 -4.4293074558304374E-01 a       582     1     2     2     2
 -1.0192935399176077E-01 a       583     1     2     2     3
 -3.3135191262319169E-01 a       584     1     2     2     4
 -1.5661779207634249E-01 a       585     1     2     2     5
  6.5644846617630315E-02 a       586     1     2     2     6
  1.6630206728800401E-01 a       587     1     2     2     7
  4.6328904910359348E-01 a       588     1     2     2     8
 -3.4890478429235983E-01 a       589     1     2     2     9
  5.7248226851841266E-01 a       590     1     2     2    10
 -1.7472972342504361E-01 a       591     1     2     2    11
 -2.7064890583944151E-01 a       592     1     2     2    12
  2.9992752523873362E-01 a       593     1     2     2    13
 -2.8367818132804007E-01 a       594     1     2     2    14
 -1.6213395780966838E-01 a       595     1     2     2    15
  2.0791378382513107E-01 a       596     1     2     2    16
 -5.6194394403974512E-01 a       597     1     2     2    17
 -2.4294944612053934E-02 a       598     1     2     2    18
 -7.1226319083395370E-02 a       599     1     2     2    19
  5.5297668562749713E-01 a       600     1     2     2    20
 -4.6626796326001890E-01 a       601     1     3     2     1
  3.4888878840440002E-01 a       602     1     3     2     2
  3.1460378136022688E-01 a       603     1     3     2     3
 -4.4040951473918766E-01 a       604     1     3     2     4
  4.5993067274271981E-01 a       605     1     3     2     5
  6.8455084472765682E-01 a       606     1     3     2     6
  4.1954197944147564E-01 a       607     1     3     2     7
 -7.4033414973852907E-02 a       608     1     3     2     8
 -4.9932995273349712E-01 a       609     1     3     2     9
 -3.6797499366179676E-01 a       610     1     3     2    10
  5.1537042416866108E-01 a       611     1     3     2    11
 -3.5038635306855664E-01 a       612     1     3     2    12
 -5.3107516613923356E-01 a       613     1     3     2    13
  2.8670222979415727E-01 a       614     1     3     2    14
 -3.0332364266592582E-01 a       615     1     3     2    15
 -3.3782357885027392E-01 a       616     1     3     2    16
  2.7225409771929382E-01 a       617     1     3     2    17
 -4.7950117006635457E-01 a       618     1     3     2    18
 -4.8142837899101920E-01 a       619     1     3     2    19
 -4.5010059961514021E-01 a       620     1     3     2    20
  3.9706118403544882E-01 a       621     1     4     2     1
  2.9003972382186577E-01 a       622     1     4     2     2
 -4.5703084609675687E-01 a       623     1     4     2     3
 -6.5618671515349836E-02 a       624     1     4     2     4
 -1.7827957670835717E-01 a       625     1     4     2     5
 -2.3982744860665095E-02 a       626     1     4     2     6
 -6.4335464467061143E-01 a       627     1     4     2     7
  1.2403768326608752E-01 a       628     1     4     2     8
 -4.8643951659072310E-01 a       629     1     4     2     9
 -4.1371465498445908E-01 a       630     1     4     2    10
  9.0400705629252676E-02 a       631     1     4     2    11
 -4.6812017028208996E-01 a       632     1     4     2    12
 -3.5337749553292330E-01 a       633     1     4     2    13
 -2.6211673867725954E-01 a       634     1     4     2    14
 -3.4166700320172383E-01 a       635     1     4     2    15
  4.2942300099655219E-03 a       636     1     4     2    16
  5.5172871539375845E-01 a       637     1     4     2    17
 -1.4861083749140286E-01 a       638     1     4     2    18
 -2.3885071151574111E-01 a       639     1     4     2    19
 -3.3986709188938885E-01 a       640     1     4     2    20
  1.4363983784605027E-02 a       641     1     5     2     1
 -2.7435022937913406E-01 a       642     1     5     2     2
  4.1554895277229220E-01 a       643     1     5     2     3
 -4.5851679072462592E-01 a       644     1     5     2     4
  1.3785193602224782E-01 a       645     1     5     2     5
  2.2528513505652625E-01 a       646     1     5     2     6
  4.9219580605218194E-01 a       647     1     5     2     7
  3.6079738099704900E-01 a       648     1     5     2     8
  6.3312444178567018E-01 a       649     1     5     2     9
 -2.0370320478348419E-01 a       650     1     5     2    10
 -4.2272468469527685E-01 a       651     1     5     2    11
  6.7994903455312452E-03 a       652     1     5     2    12
  2.5565593179328461E-01 a       653     1     5     2    13
  3.6010968486828103E-02 a       654     1     5     2    14
 -4.0978707333544417E-01 a       655     1     5     2    15
 -6.8998800764310766E-02 a       656     1     5     2    16
  2.7205136986994377E-01 a       657     1     5     2    17
  4.4456861054160013E-01 a       658     1     5     2    18
  2.8872882661189608E-01 a       659     1     5     2    19
 -1.7107008991345368E-01 a       660     1     5     2    20
 -4.7710913081230594E-01 a       661     1     6     2     1
  6.7322246738264468E-01 a       662     1     6     2     2
  2.3122052527769660E-01 a       663     1     6     2     3
 -4.3056117614588169E-01 a       664     1     6     2     4
 -3.3232239315756207E-01 a       665     1     6     2     5
 -3.8642785445621858E-01 a       666     1     6     2     6
  3.5824068276647347E-01 a       667     1     6     2     7
 -3.2317109967217733E-01 a       668     1     6     2     8
  1.2508900480786564E-01 a       669     1     6     2     9
 -4.2990592148964135E-01 a       670     1     6     2    10
 -5.3519587308831573E-01 a       671     1     6     2    11
  4.3799346804655798E-01 a       672     1     6     2    12
 -2.5248770047960728E-01 a       673     1     6     2    13
 -2.9454060399152771E-01 a       674     1     6     2    14
  1.3182165037224247E-01 a       675     1     6     2    15
 -5.8624995438619165E-01 a       676     1     6     2    16
  1.8622812474971354E-01 a       677     1     6     2    17
  1.3894877174352069E-01 a       678     1     6     2    18
 -3.4925323227533084E-01 a       679     1     6     2    19
  4.0437868314648195E-01 a       680     1     6     2    20
  1.7582198742067179E-01 a       681     1     7     2     1
 -5.2438614295368580E-01 a       682     1     7     2     2
 -7.6217374784351521E-01 a       683     1     7     2     3
 -3.3742918177871040E-01 a       684     1     7     2     4
 -1.1171118699490254E-01 a       685     1     7     2     5
 -4.1463752982930741E-01 a       686     1     7     2     6
 -3.6269944102149848E-01 a       687     1     7     2     7
  4.1458801147894220E-01 a       688     1     7     2     8
  1.3474844881002895E-01 a       689     1     7     2     9
 -2.6502768446132391E-01 a       690     1     7     2    10
  1.3426712330505580E-01 a       691     1     7     2    11
 -4.1126013902537856E-01 a       692     1     7     2    12
 -1.6586877211762380E-01 a       693     1     7     2    13
 -3.2235999259145309E-01 a       694     1     7     2    14
  3.5552320011837218E-01 a       695     1     7     2    15
  4.5363918972220435E-01 a       696     1     7     2    16
  2.1488872337707923E-01 a       697     1     7     2    17
 -2.0659957794475731E-01 a       698     1     7     2    18
 -2.6413388338496317E-02 a       699     1     7     2    19
 -3.7514572900848586E-01 a       700     1     7     2    20
  4.4684624043085802E-01 a       701     1     8     2     1
 -4.5287898137970023E-01 a       702     1     8     2     2
 -3.9062899375460930E-01 a       703     1     8     2     3
 -6.2888930054685752E-02 a       704     1     8     2     4
  1.0014840799425208E-01 a       705     1     8     2     5
 -5.5926205040472321E-01 a       706     1     8     2     6
  4.7213391389623255E-01 a       707     1     8     2     7
 -5.5209587185831688E-02 a       708     1     8     2     8
  2.5984812882106512E-01 a       709     1     8     2     9
  4.5666909454017378E-02 a       710     1     8     2    10
 -4.5135355757934326E-01 a       711     1     8     2    11
  6.2993571413378149E-02 a       712     1     8     2    12
 -4.7867791622918832E-01 a       713     1     8     2    13
  7.1262356200060648E-02 a       714     1     8     2    14
  1.5454397737086126E-01 a       715     1     8     2    15
 -3.2900092351181309E-01 a       716     1     8     2    16
  3.9811644850101074E-01 a       717     1     8     2    17
  3.6752069513541019E-01 a       718     1     8     2    18
  3.6186018480954230E-01 a       719     1     8     2    19
  1.4941411863814583E-01 a       720     1     8     2    20
 -3.6754717637598566E-01 a       721     1     9     2     1
  1.1576662131987954E-01 a       722     1     9     2     2
 -4.0261961839155452E-01 a       723     1     9     2     3
 -3.5881951916434696E-01 a       724     1     9     2     4
  2.9432310750100071E-01 a       725     1     9     2     5
  4.2285532855420699E-01 a       726     1     9     2     6
  4.9661535143144697E-01 a       727     1     9     2     7
 -5.3722407714075404E-01 a       728     1     9     2     8
 -2.7381391742987499E-01 a       729     1     9     2     9
  1.2769778256711500E-01 a       730     1     9     2    10
 -3.2345706656317880E-01 a       731     1     9     2    11
  2.4212682374890343E-01 a       732     1     9     2    12
 -3.9808173712236655E-01 a       733     1     9     2    13
  7.7581532476404660E-02 a       734     1     9     2    14
  2.1839069356031937E-01 a       735     1     9     2    15
  3.0327400572178465E-01 a       736     1     9     2    16
  4.2288148531266022E-02 a       737     1     9     2    17
  3.8688542618935556E-01 a       738     1     9     2    18
 -3.5540293710334558E-01 a       739     1     9     2    19
  1.0001609254215653E-01 a       740     1     9     2    20
 -2.0557639361486879E-01 a       741     1    10     2     1
  2.4339167307936896E-01 a       742     1    10     2     2
 -1.6751511078811113E-01 a       743     1    10     2     3
  2.1658579285715437E-01 a       744     1    10     2     4
 -4.6846699854358625E-01 a       745     1    10     2     5
 -5.7780542067587104E-01 a       746     1    10     2     6
  3.4533528314914619E-01 a       747     1    10     2     7
  3.6021383965723325E-01 a       748     1    10     2     8
 -1.6824776367173522E-01 a       749     1    10     2     9
  3.9726256030189067E-01 a       750     1    10     2    10
 -7.0003706776249175E-01 a       751     1    10     2    11
  2.5719388829693751E-01 a       752     1    10     2    12
  2.2570855235183584E-01 a       753     1    10     2    13
 -3.2828379933655810E-01 a       754     1    10     2    14
  5.7334996814857808E-01 a       755     1    10     2    15
  4.2813164318663949E-01 a       756     1    10     2    16
  3.2838411176893695E-01 a       757     1    10     2    17
 -5.1131324793059330E-01 a       758     1    10     2    18
  3.9155164233243833E-01 a       759     1    10     2    19
 -5.2790858882435621E-01 a       760     1    10     2    20
 -1.9794240080250231E-01 a       761     1    11     2     1
 -3.1376993096698946E-01 a       762     1    11     2     2
 -4.3559232497353251E-01 a       763     1    11     2     3
 -2.6238006235312195E-01 a       764     1    11     2     4
 -2.9310187769089519E-01 a       765     1    11     2     5
  4.6041412816766641E-01 a       766     1    11     2     6
 -3.6672401271368443E-01 a       767     1    11     2     7
  4.5228531049915766E-01 a       768     1    11     2     8
 -3.2212955313672925E-01 a       769     1    11     2     9
  3.6040879312647101E-01 a       770     1    11     2    10
  3.8411362831559359E-01 a       771     1    11     2    11
 -3.8300218520384677E-01 a       772     1    11     2    12
  4.0830570638341696E-01 a       773     1    11     2    13
 -5.7229307701452192E-01 a       774     1    11     2    14
 -1.4159452353469296E-01 a       775     1    11     2    15
  3.8630070204028449E-01 a       776     1    11     2    16
 -2.5515776256849892E-01 a       777     1    11     2    17
  4.6676347049735190E-01 a       778     1    11     2    18
 -3.7798434522420776E-01 a       779     1    11     2    19
  2.4789422707009270E-01 a       780     1    11     2    20
  2.4037194475632231E-01 a       781     1    12     2     1
 -2.2498117300266901E-01 a       782     1    12     2     2
 -4.6934661976290190E-02 a       783     1    12     2     3
  4.6257668423216097E-01 a       784     1    12     2     4
  5.5993388794612009E-01 a       785     1    12     2     5
 -4.1317078611175445E-01 a       786     1    12     2     6
 -2.5201130796484456E-01 a       787     1    12     2     7
 -2.2995541143075940E-01 a       788     1    12     2     8
 -4.7001135876364014E-01 a       789     1    12     2     9
 -3.5195822545506411E-01 a       790     1    12     2    10
 -5.7323956288245281E-01 a       791     1    12     2    11
 -1.6972454442021578E-01 a       792     1    12     2    12
 -3.3072898927644034E-01 a       793     1    12     2    13
  5.2411264733995677E-01 a       794     1    12     2    14
 -8.3816718959004843E-01 a       795     1    12     2    15
 -5.3475122387750396E-01 a       796     1    12     2    16
  7.1679198066049088E-01 a       797     1    12     2    17
 -2.1034000521153928E-01 a       798     1    12     2    18
  8.6797328705620555E-02 a       799     1    12     2    19
 -5.8826459882914017E-01 a       800     1    12     2    20
  4.2247438081730526E-01 a       801     1    13     2     1
  6.5553056252759923E-01 a       802     1    13     2     2
 -7.7675997696260421E-02 a       803     1    13     2     3
  4.6459006843083112E-01 a       804     1    13     2     4
  2.9251075396414244E-01 a       805     1    13     2     5
  8.4203304704397214E-02 a       806     1    13     2     6
  2.3689388564639982E-01 a       807     1    13     2     7
 -2.2349183857311006E-01 a       808     1    13     2     8
 -2.6406344186828923E-01 a       809     1    13     2     9
 -4.3208482812017951E-01 a       810     1    13     2    10
  7.8711916729579362E-02 a       811     1    13     2    11
  2.0224506260918737E-01 a       812     1    13     2    12
  1.5456503199396926E-01 a       813     1    13     2    13
  6.4211850823586258E-01 a       814     1    13     2    14
  4.7453080055969282E-01 a       815     1    13     2    15
 -1.2678113825284787E-01 a       816     1    13     2    16
 -1.7780200368525539E-01 a       817     1    13     2    17
 -4.9860297450569135E-01 a       818     1    13     2    18
  3.7488897848224700E-01 a       819     1    13     2    19
  2.4234186669336547E-01 a       820     1    13     2    20
 -4.5446968598965132E-01 a       821     1    14     2     1
  2.2754116713525180E-01 a       822     1    14     2     2
 -2.5910224635636225E-01 a       823     1    14     2     3
 -2.7639322897118918E-01 a       824     1    14     2     4
 -1.8736305451328045E-01 a       825     1    14     2     5
  2.5662058150998229E-01 a       826     1    14     2     6
  4.7055257742430251E-01 a       827     1    14     2     7
  3.3059861176408367E-01 a       828     1    14     2     8
  4.5416949447278709E-01 a       829     1    14     2     9
  5.3288763252389981E-01 a       830     1    14     2    10
 -1.8339805708864512E-01 a       831     1    14     2    11
 -2.3045190283627554E-01 a       832     1    14     2    12
  3.7994583830824324E-01 a       833     1    14     2    13
 -1.5519775169094049E-01 a       834     1    14     2    14
  4.1033656842025085E-01 a       835     1    14     2    15
  2.9545481989823064E-01 a       836     1    14     2    16
 -2.3881121889129248E-02 a       837     1    14     2    17
 -6.8686296840194960E-01 a       838     1    14     2    18
  4.5076514579544380E-01 a       839     1    14     2    19
  2.4751839176815740E-01 a       840     1    14     2    20
 -1.0258714661973412E-01 a       841     1    15     2     1
 -4.0112288574394028E-01 a       842     1    15     2     2
 -2.2155937236568365E-01 a       843     1    15     2     3
  2.1372062310592066E-01 a       844     1    15     2     4
  2.4609140407883651E-01 a       845     1    15     2     5
 -1.8681446680971936E-01 a       846     1    15     2     6
  1.3913450629794294E-01 a       847     1    15     2     7
  3.2393478805803588E-01 a       848     1    15     2     8
  4.7421801979855731E-02 a       849     1    15     2     9
  4.8377120347645464E-02 a       850     1    15     2    10
  5.0486009499105178E-01 a       851     1    15     2    11
 -2.9574627007632570E-01 a       852     1    15     2    12
 -4.3624610026004079E-01 a       853     1    15     2    13
  1.4146927562033021E-01 a       854     1    15     2    14
  3.5523332744059249E-01 a       855     1    15     2    15
  1.8974855713737238E-01 a       856     1    15     2    16
 -1.8647051693038955E-01 a       857     1    15     2    17
 -3.5137553235327890E-01 a       858     1    15     2    18
  2.8946098194021985E-01 a       859     1    15     2    19
 -2.6402484067819454E-01 a       860     1    15     2    20
  3.9258920039760409E-01 a       861     1    16     2     1
 -5.1234079013934097E-01 a       862     1    16     2     2
  3.9276210151349622E-01 a       863     1    16     2     3
 -4.6054985104278251E-01 a       864     1    16     2     4
 -9.2846348650695049E-02 a       865     1    16     2     5
  5.1666450873070613E-01 a       866     1    16     2     6
  8.7966003841601359E-02 a       867     1    16     2     7
 -3.4646661160065251E-01 a       868     1    16     2     8
  3.7581072904658466E-02 a       869     1    16     2     9
 -3.1872250798138158E-01 a       870     1    16     2    10
 -1.2108996592805500E-01 a       871     1    16     2    11
 -4.5165682110033127E-02 a       872     1    16     2    12
 -1.1287997273508798E-02 a       873     1    16     2    13
 -4.0097547402144301E-01 a       874     1    16     2    14
  5.1778581529129265E-02 a       875     1    16     2    15
  5.4507329681565242E-01 a       876     1    16     2    16
 -1.9359318530396716E-01 a       877     1    16     2    17
  1.8276445237977565E-01 a       878     1    16     2    18
  3.1842880414212554E-01 a       879     1    16     2    19
 -5.6624161474753776E-01 a       880     1    16     2    20
  4.3876555191065048E-01 a       881     1    17     2     1
  4.9728671987986678E-01 a       882     1    17     2     2
 -3.1392914374606817E-01 a       883     1    17     2     3
  1.7983923414496983E-01 a       884     1    17     2     4
  2.7738281277923804E-01 a       885     1    17     2     5
  9.4687387750530122E-02 a       886     1    17     2     6
  3.5329828966521026E-01 a       887     1    17     2     7
 -4.1966807167374687E-01 a       888     1    17     2     8
  3.2086060090856336E-02 a       889     1    17     2     9
  5.0719163492796648E-01 a       890     1    17     2    10
 -5.2277577398050146E-01 a       891     1    17     2    11
 -1.7353816496441518E-01 a       892     1    17     2    12
 -4.7420412261930134E-01 a       893     1    17     2    13
 -1.7885018988151843E-01 a       894     1    17     2    14
  3.7511912510573057E-03 a       895     1    17     2    15
  4.7485950514575603E-01 a       896     1    17     2    16
 -6.5938591110721922E-01 a       897     1    17     2    17
 -2.1223063920021562E-01 a       898     1    17     2    18
 -4.2816245137312442E-01 a       899     1    17     2    19
  4.4053670252806482E-01 a       900     1    17     2    20
  9.8333185106782628E-02 a       901     1    18     2     1
 -1.7497135831303995E-01 a       902     1    18     2     2
 -3.1691076906671567E-01 a       903     1    18     2     3
  1.8592662485586178E-01 a       904     1    18     2     4
 -2.5530470089550145E-01 a       905     1    18     2     5
  5.0214108074120210E-02 a       906     1    18     2     6
 -3.3899000958260692E-03 a       907     1    18     2     7
 -5.0756929163546260E-01 a       908     1    18     2     8
 -3.8653879613375652E-01 a       909     1    18     2     9
 -8.8905713714441850E-02 a       910     1    18     2    10
  1.6275529804824060E-01 a       911     1    18     2    11
 -8.2117464331139045E-01 a       912     1    18     2    12
 -9.6573637020578987E-02 a       913     1    18     2    13
  5.3120844209026452E-01 a       914     1    18     2    14
  3.7821254705156870E-01 a       915     1    18     2    15
  7.5422591730359492E-02 a       916     1    18     2    16
 -6.5805274022050486E-01 a       917     1    18     2    17
  5.0629334590137665E-01 a       918     1    18     2    18
 -9.4519227354357457E-02 a       919     1    18     2    19
  2.3812978699574400E-01 a       920     1    18     2    20
  3.7468303312349566E-01 a       921     1    19     2     1
 -8.4982184445422812E-02 a       922     1    19     2     2
  3.0362101957449361E-01 a       923     1    19     2     3
  3.4227698286844332E-01 a       924     1    19     2     4
  2.5226670866142298E-01 a       925     1    19     2     5
 -2.8135136674213934E-01 a       926     1    19     2     6
  2.2750265040046752E-01 a       927     1    19     2     7
  7.5791649381374698E-02 a       928     1    19     2     8
  4.3575903031625490E-01 a       929     1    19     2     9
 -4.4497772457834667E-01 a       930     1    19     2    10
 -1.7481130683007856E-02 a       931     1    19     2    11
  4.9645776917583359E-02 a       932     1    19     2    12
 -4.0119829617861236E-01 a       933     1    19     2    13
  4.2517655704242741E-01 a       934     1    19     2    14
  1.2182020006148789E-01 a       935     1    19     2    15
  4.8165792041452038E-01 a       936     1    19     2    16
  1.6832212555338677E-02 a       937     1    19     2    17
 -4.7073042046677527E-01 a       938     1    19     2    18
  4.2005526700209256E-01 a       939     1    19     2    19
 -9.2499799184707771E-02 a       940     1    19     2    20
  2.7708117468681398E-01 a       941     1    20     2     1
  2.5079552834958735E-01 a       942     1    20     2     2
 -5.5275616679479778E-01 a       943     1    20     2     3
 -3.1572434659851323E-01 a       944     1    20     2     4
 -2.0234284712052725E-01 a       945     1    20     2     5
 -6.2177433482599875E-01 a       946     1    20     2     6
 -4.4003642890849315E-01 a       947     1    20     2     7
 -5.5338624303981482E-02 a       948     1    20     2     8
 -6.3448925841526604E-01 a       949     1    20     2     9
 -4.9168437587315234E-01 a       950     1    20     2    10
 -3.9758278798647739E-01 a       951     1    20     2    11
 -4.0821802134053231E-01 a       952     1    20     2    12
  6.4075378064171729E-01 a       953     1    20     2    13
  8.7968965908326972E-03 a       954     1    20     2    14
  6.1916261603862033E-01 a       955     1    20     2    15
  3.2227594669608389E-01 a       956     1    20     2    16
  3.5965564748397827E-01 a       957     1    20     2    17
  2.5785764667781386E-01 a       958     1    20     2    18
 -4.5168257833513209E-01 a       959     1    20     2    19
 -2.8994137555365967E-01 a       960     1    20     2    20
 -5.1279173020022584E-01 b       961     2     1
 -6.9364472782476616E-01 b       962     2     2
 -5.1642750382484837E-01 b       963     2     3
  2.2413179573791911E-01 b       964     2     4
 -5.0844049636491095E-01 b       965     2     5
 -1.3656793339025715E+00 b       966     2     6
 -1.3617336525575163E+00 b       967     2     7
  7.0110023005892003E-02 b       968     2     8
  6.3291322332245337E-01 b       969     2     9
  1.2726121682231903E+00 b       970     2    10
  1.1691426724982621E+00 b       971     2    11
 -5.0351787130147019E-01 b       972     2    12
  2.3400369132091292E-01 b       973     2    13
 -1.2478768015907489E+00 b       974     2    14
 -5.1364331603806539E-02 b       975     2    15
  9.4447165459668958E-01 b       976     2    16
  1.0043330203679666E+00 b       977     2    17
  5.2457087266069669E-01 b       978     2    18
 -6.2078807223487209E-01 b       979     2    19
  7.3220678457088217E-01 b       980     2    20
 -4.9306114404651179E-02 a       981     2     1     3     1
 -4.3176780668948006E-02 a       982     2     2     3     1
 -6.5568394701631094E-01 a       983     2     3     3     1
 -2.5665423102900226E-01 a       984     2     4     3     1
 -6.8104725809129618E-01 a       985     2     5     3     1
  8.0881676236202488E-02 a       986     2     6     3     1
 -5.1647709043585149E-02 a       987     2     7     3     1
  1.4961093163274300E-01 a       988     2     8     3     1
 -7.9472592805457418E-02 a       989     2     9     3     1
 -9.0908413666167054E-01 a       990     2    10     3     1
  2.4115043241394069E-01 a       991     2    11     3     1
  1.2743119581535296E+00 a       992     2    12     3     1
 -1.7266546371702565E-01 a       993     2    13     3     1
  1.0784678966764643E+00 a       994     2    14     3     1
 -8.7341571773269688E-01 a       995     2    15     3     1
  1.1593729707065574E-01 a       996     2    16     3     1
  1.2621743846700326E+00 a       997     2    17     3     1
  8.7972829975987293E-02 a       998     2    18     3     1
  4.6218242417990996E-01 a       999     2    19     3     1
 -1.2110725635176036E+00 a      1000     2    20     3     1
 -7.5102024593359284E-01 b      1001     3     1
