################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.6816027617360854E-01 a       531     0    27     1    11
 -3.0904498285459811E-02 a       532     0    27     1    12
 -4.9696594048143744E-01 a       533     0    27     1    13
 -4.0020839920404239E-01 a       534     0    27     1    14
 -2.5695274058762896E-01 a       535     0    27     1    15
  1.9315633214088887E-01 a       536     0    27     1    16
 -1.4259602320798839E-01 a       537     0    27     1    17
 -2.4408070220405942E-01 a       538     0    27     1    18
  3.4699696463943575E-01 a       539     0    27     1    19
  4.1772855193920372E-01 a       540     0    27     1    20
  1.4321367295075833E+00 b       541     1     1
  3.3901970788358840E-02 b       542     1     2
  1.0585968601486393E+00 b       543     1     3
  1.6702412781330964E-01 b       544     1     4
  3.4173191072617370E-01 b       545     1     5
 -4.9718390776566412E-01 b       546     1     6
  9.3629919188542021E-02 b       547     1     7
  1.1926271115918454E+00 b       548     1     8
  1.4294076763886514E+00 b       549     1     9
  7.2075512495688832E-01 b       550     1    10
 -1.2459938194262770E+00 b       551     1    11
 -2.7661711041638593E-01 b       552     1    12
  1.4121506308150205E+00 b       553     1    13
  5.2724627795967849E-01 b       554     1    14
  1.7901093699897574E+00 b       555     1    15
  1.0783625066167963E+00 b       556     1    16
 -1.5094322225618357E+00 b       557     1    17
 -1.4020487943154121E+00 b       558     1    18
  5.6688624658275355E-01 b       559     1    19
  1.1931961428229185E+00 b       560     1    20
 -5.3109448256147562E-01 a       561     1     1     2     1
  2.8619296447365877E-01 a       562     1     1     2     2
  3.1220706375420398E-01 a       563     1     1     2     3
  5.7747083441422187E-01 a       564     1     1     2     4
 -5.2475245161780903E-01 a       565     1     1     2     5
 -4.2221592784008488E-01 a       566     1     1     2     6
 -3.1682927416155604E-01 a       567     1     1     2     7
  2.4070059388111159E-01 a       568     1     1     2     8
  4.0276387509077627E-01 a       569     1     1     2     9
  5.0223983085407686E-01 a       570     1     1     2    10
 -5.8836335128608763E-01 a       571     1     1     2    11
 -1.6840687679032129E-01 a       572     1     1     2    12
  6.7166135515294478E-01 a       573     1     1     2    13
  3.5876483257944330E-01 a       574     1     1     2    14
 -2.1872809660195924E-01 a       575     1     1     2    15
 -6.9487453604623703E-02 a       576     1     1     2    16
  1.7628546917778729E-01 a       577     1     1     2    17
 -1.7913861378105475E-01 a       578     1     1     2    18
  2.4780849216882878E-01 a       579     1     1     2    19
  5.7439967496594413E-01 a       580     1     1     2    20
 -3.9512064323602109E-01 a       581     1     2     2     1
 -1.3369046403574053E-01 a       582     1     2     2     2
  3.9270723933625212E-01 a       583     1     2     2     3
  5.1717412799083751E-01 a       584     1     2     2     4
 -4.2057062296181696E-01 a       585     1     2     2     5
  4.0375317331379244E-02 a       586     1     2     2     6
 -4.4151717875970953E-01 a       587     1     2     2     7
  6.9586784508967958E-01 a       588     1     2     2     8
  5.4305072820889914E-02 a       589     1     2     2     9
 -5.1072593044372372E-01 a       590     1     2     2    10
  4.3481994545210167E-01 a       591     1     2     2    11
  1.7476331909416393E-01 a       592     1     2     2    12
  2.1490788901564870E-01 a       593     1     2     2    13
 -5.1297354828491137E-01 a       594     1     2     2    14
  2.5122417895361521E-01 a       595     1     2     2    15
 -6.0193265528159745E-01 a       596     1     2     2    16
  3.7093420155777307E-01 a       597     1     2     2    17
  5.1825663211246453E-01 a       598     1     2     2    18
  2.3401615827172190E-01 a       599     1     2     2    19
  4.9277227995487602E-02 a       600     1     2     2    20
 -2.0517323673284205E-01 a       601     1     3     2     1
  2.1805823085063633E-01 a       602     1     3     2     2
 -3.6563565001533349E-01 a       603     1     3     2     3
  5.3547800937155908E-02 a       604     1     3     2     4
 -3.2336056612002007E-01 a       605     1     3     2     5
 -2.2168677178347401E-01 a       606     1     3     2     6
  3.0555886024201095E-01 a       607     1     3     2     7
  2.3829748989307009E-01 a       608     1     3     2     8
  6.6632703128071402E-01 a       609     1     3     2     9
  1.4690130453885322E-01 a       610     1     3     2    10
 -5.0990386467923765E-01 a       611     1     3     2    11
 -2.7054209338950874E-02 a       612     1     3     2    12
  3.2301498026483466E-01 a       613     1     3     2    13
 -1.6382350684737378E-02 a       614     1     3     2    14
 -1.7847476774378129E-01 a       615     1     3     2    15
 -2.3932967847877498E-01 a       616     1     3     2    16
 -4.6638614010880464E-01 a       617     1     3     2    17
 -3.6756550801059723E-01 a       618     1     3     2    18
  7.2741845680221251E-01 a       619     1     3     2    19
 -2.5358499009330659E-01 a       620     1     3     2    20
  2.3334769586089940E-01 a       621     1     4     2     1
  2.7326906162085746E-01 a       622     1     4     2     2
 -2.6386169266001630E-01 a       623     1     4     2     3
 -6.4911483008130266E-01 a       624     1     4     2     4
  5.0314228257121052E-01 a       625     1     4     2     5
  4.6823550930983920E-01 a       626     1     4     2     6
  6.5227769427539761E-01 a       627     1     4     2     7
 -3.9421487018147511E-01 a       628     1     4     2     8
 -6.8746521007544428E-02 a       629     1     4     2     9
  8.1826709423738153E-02 a       630     1     4     2    10
  5.0039738117644256E-02 a       631     1     4     2    11
  3.1481435170305566E-01 a       632     1     4     2    12
 -2.6876417169343053E-01 a       633     1     4     2    13
 -5.4794725952359857E-01 a       634     1     4     2    14
 -1.7427761471177322E-01 a       635     1     4     2    15
 -4.5162803430263493E-01 a       636     1     4     2    16
  4.7656186564174136E-01 a       637     1     4     2    17
 -2.6214693948769752E-01 a       638     1     4     2    18
  5.8488451585358314E-01 a       639     1     4     2    19
 -3.3765688523750964E-01 a       640     1     4     2    20
 -1.7125235501729813E-01 a       641     1     5     2     1
  5.1843619035990740E-01 a       642     1     5     2     2
  2.1775466156362308E-01 a       643     1     5     2     3
  1.4763029357579531E-02 a       644     1     5     2     4
  1.0947761917542315E-01 a       645     1     5     2     5
 -3.4876284866496227E-01 a       646     1     5     2     6
 -2.3181547182288040E-01 a       647     1     5     2     7
 -4.1152354781976846E-01 a       648     1     5     2     8
  6.7561073004159011E-01 a       649     1     5     2     9
 -1.5160962651815124E-01 a       650     1     5     2    10
  2.8507854571258845E-01 a       651     1     5     2    11
  3.2462551962680070E-01 a       652     1     5     2    12
  4.0097915534970996E-01 a       653     1     5     2    13
  3.4250105186379037E-01 a       654     1     5     2    14
 -5.6010016717542022E-01 a       655     1     5     2    15
  3.6559181425206133E-01 a       656     1     5     2    16
 -9.6094216722668338E-02 a       657     1     5     2    17
  3.3745448722712729E-01 a       658     1     5     2    18
 -7.6784390671757341E-01 a       659     1     5     2    19
 -2.9558964385278269E-01 a       660     1     5     2    20
 -1.8608262610481696E-01 a       661     1     6     2     1
 -4.6668685151434763E-01 a       662     1     6     2     2
  3.4381088597243015E-01 a       663     1     6     2     3
 -4.8219525986014550E-01 a       664     1     6     2     4
  4.4438953551027971E-01 a       665     1     6     2     5
  6.3104544112994287E-01 a       666     1     6     2     6
 -1.2933164705411770E-01 a       667     1     6     2     7
 -3.7398779901313622E-01 a       668     1     6     2     8
  6.0480856407958017E-01 a       669     1     6     2     9
 -4.7594292169735347E-01 a       670     1     6     2    10
  3.8330053990766350E-01 a       671     1     6     2    11
 -4.5215934386657365E-02 a       672     1     6     2    12
 -4.2884209270471857E-01 a       673     1     6     2    13
 -2.0547463871516655E-01 a       674     1     6     2    14
  1.1520891894760221E-01 a       675     1     6     2    15
  4.2805504270458999E-01 a       676     1     6     2    16
 -8.6047939720665413E-03 a       677     1     6     2    17
 -9.0982112505914384E-03 a       678     1     6     2    18
 -1.5329153553596203E-01 a       679     1     6     2    19
  3.7344585739308617E-01 a       680     1     6     2    20
 -3.9687046573658702E-01 a       681     1     7     2     1
  5.7670854082469380E-01 a       682     1     7     2     2
  5.5199234902143113E-01 a       683     1     7     2     3
 -3.6475867261906930E-01 a       684     1     7     2     4
  1.1739224757869263E-02 a       685     1     7     2     5
 -2.8517917833589845E-01 a       686     1     7     2     6
  4.1734669370394839E-01 a       687     1     7     2     7
  6.7012126401632635E-02 a       688     1     7     2     8
  5.2324541984470474E-01 a       689     1     7     2     9
 -6.0779626902505109E-02 a       690     1     7     2    10
  5.9600504448663016E-01 a       691     1     7     2    11
  6.2766427989330464E-01 a       692     1     7     2    12
 -4.5605955689501834E-02 a       693     1     7     2    13
  1.1235352018400788E-01 a       694     1     7     2    14
 -5.0184159910330350E-01 a       695     1     7     2    15
 -6.4299269202327847E-01 a       696     1     7     2    16
 -4.1807826712912483E-01 a       697     1     7     2    17
 -2.3201302687589059E-01 a       698     1     7     2    18
 -3.3176051158928221E-01 a       699     1     7     2    19
  5.3089556414661165E-01 a       700     1     7     2    20
  6.3828007635895867E-01 a       701     1     8     2     1
  2.4956041891280428E-01 a       702     1     8     2     2
 -5.2239509866967826E-01 a       703     1     8     2     3
  5.0145632809499374E-01 a       704     1     8     2     4
  2.8252045651705804E-01 a       705     1     8     2     5
 -4.3270674916860546E-01 a       706     1     8     2     6
  3.3025810749874684E-01 a       707     1     8     2     7
 -4.1199285324183160E-01 a       708     1     8     2     8
  4.5693489790651254E-01 a       709     1     8     2     9
 -5.8981608331506299E-02 a       710     1     8     2    10
 -1.2941444250522241E-01 a       711     1     8     2    11
 -2.8324851616043439E-01 a       712     1     8     2    12
 -3.7143922995654616E-01 a       713     1     8     2    13
  1.7243505181310395E-01 a       714     1     8     2    14
 -5.9765516082780956E-01 a       715     1     8     2    15
  2.2889796127104046E-02 a       716     1     8     2    16
 -4.2372945455173655E-01 a       717     1     8     2    17
 -1.9125319713615652E-01 a       718     1     8     2    18
  4.5995232656083435E-02 a       719     1     8     2    19
  5.6039705992952138E-01 a       720     1     8     2    20
 -3.5248842782243822E-01 a       721     1     9     2     1
  1.7119867745347050E-01 a       722     1     9     2     2
  2.7427473678646730E-01 a       723     1     9     2     3
 -1.8838535490383554E-01 a       724     1     9     2     4
  9.1152385322025894E-02 a       725     1     9     2     5
  8.2382929896384807E-02 a       726     1     9     2     6
 -3.8442746711998688E-01 a       727     1     9     2     7
  2.4729443152365882E-01 a       728     1     9     2     8
  2.0345288050022342E-01 a       729     1     9     2     9
  6.4333266198618011E-01 a       730     1     9     2    10
 -4.3462934792014823E-01 a       731     1     9     2    11
  5.0929579655526036E-01 a       732     1     9     2    12
  4.0199273987768142E-01 a       733     1     9     2    13
 -1.3084978394240315E-01 a       734     1     9     2    14
 -2.8619903158011079E-01 a       735     1     9     2    15
 -2.3831431502010797E-01 a       736     1     9     2    16
 -2.3102715364128670E-01 a       737     1     9     2    17
  4.8416187161874819E-01 a       738     1     9     2    18
 -4.0712694091989010E-01 a       739     1     9     2    19
  4.1631663794809060E-01 a       740     1     9     2    20
 -3.3946475864122511E-01 a       741     1    10     2     1
 -3.4745759265758902E-01 a       742     1    10     2     2
 -3.5368809264602186E-01 a       743     1    10     2     3
 -5.2520217023781257E-01 a       744     1    10     2     4
  6.5036667004537613E-02 a       745     1    10     2     5
  3.9996786969881681E-01 a       746     1    10     2     6
  1.4588036971287658E-02 a       747     1    10     2     7
  4.3230439958096500E-01 a       748     1    10     2     8
  3.6367159755076350E-01 a       749     1    10     2     9
  5.5812316476993762E-01 a       750     1    10     2    10
 -1.1341359521891069E-02 a       751     1    10     2    11
  5.7549386833574823E-01 a       752     1    10     2    12
 -3.5888233102787864E-01 a       753     1    10     2    13
 -5.5150815290516353E-01 a       754     1    10     2    14
  2.4457929552393159E-01 a       755     1    10     2    15
 -7.9381920105534173E-02 a       756     1    10     2    16
  2.2053013779961883E-01 a       757     1    10     2    17
  1.3872666939177866E-01 a       758     1    10     2    18
 -7.3761136213761971E-02 a       759     1    10     2    19
  2.3731706428058547E-01 a       760     1    10     2    20
 -3.2529504784732344E-01 a       761     1    11     2     1
 -4.5156743374787295E-01 a       762     1    11     2     2
  3.3902436578133310E-01 a       763     1    11     2     3
  2.9621787296795915E-01 a       764     1    11     2     4
  8.7089035406219997E-02 a       765     1    11     2     5
  4.1428920514595652E-01 a       766     1    11     2     6
  4.7661604813174840E-01 a       767     1    11     2     7
 -4.6485373289139509E-01 a       768     1    11     2     8
  7.1260210244809594E-02 a       769     1    11     2     9
 -9.4119126033338302E-02 a       770     1    11     2    10
  2.5511301204801912E-01 a       771     1    11     2    11
  1.1709066440372951E-01 a       772     1    11     2    12
  9.5896331365171953E-03 a       773     1    11     2    13
 -3.0621854103347702E-02 a       774     1    11     2    14
  2.0474748343854157E-01 a       775     1    11     2    15
 -2.5182023695885630E-01 a       776     1    11     2    16
 -4.3598185475846575E-02 a       777     1    11     2    17
 -6.6874456467652299E-01 a       778     1    11     2    18
 -3.3209737634896169E-01 a       779     1    11     2    19
 -4.7611704883904010E-01 a       780     1    11     2    20
 -5.4425891706318043E-02 a       781     1    12     2     1
 -6.1665350879781100E-01 a       782     1    12     2     2
  2.9279529960290590E-01 a       783     1    12     2     3
  2.7281695047529803E-01 a       784     1    12     2     4
  2.2880884407333124E-01 a       785     1    12     2     5
  4.2549969801924842E-01 a       786     1    12     2     6
  8.6593398381675332E-02 a       787     1    12     2     7
 -1.9097075189969279E-01 a       788     1    12     2     8
 -7.2088447899636166E-01 a       789     1    12     2     9
 -5.5139257772102634E-01 a       790     1    12     2    10
  9.4372177217403375E-02 a       791     1    12     2    11
  5.2620809058635620E-01 a       792     1    12     2    12
  3.4045452329933001E-01 a       793     1    12     2    13
  2.0445696241784075E-01 a       794     1    12     2    14
  2.2600090019124244E-01 a       795     1    12     2    15
  4.4382397193685097E-01 a       796     1    12     2    16
  5.3746674145091977E-01 a       797     1    12     2    17
 -6.8261626613785287E-01 a       798     1    12     2    18
  4.9948324591132109E-01 a       799     1    12     2    19
 -4.6480091873774382E-01 a       800     1    12     2    20
  7.6617565179038965E-03 a       801     1    13     2     1
  2.9753388526920493E-01 a       802     1    13     2     2
  2.7050165105233798E-01 a       803     1    13     2     3
 -5.1652989704114871E-01 a       804     1    13     2     4
  2.8339945000002448E-01 a       805     1    13     2     5
  2.0464528738923088E-01 a       806     1    13     2     6
 -1.9881747906454081E-01 a       807     1    13     2     7
 -4.2455593356912225E-01 a       808     1    13     2     8
  6.7070241394118413E-01 a       809     1    13     2     9
 -3.5655804888348247E-01 a       810     1    13     2    10
  3.7216556320695870E-01 a       811     1    13     2    11
 -5.7830698457930263E-01 a       812     1    13     2    12
 -3.5224475603876459E-01 a       813     1    13     2    13
 -3.1623427385938335E-01 a       814     1    13     2    14
 -2.1497730250836705E-01 a       815     1    13     2    15
 -6.3752772489279450E-02 a       816     1    13     2    16
  4.6626053404149881E-01 a       817     1    13     2    17
  4.6588830730547975E-01 a       818     1    13     2    18
  4.7056881160323183E-01 a       819     1    13     2    19
 -3.4203095778396064E-01 a       820     1    13     2    20
 -7.6662044534630180E-01 a       821     1    14     2     1
  5.1079904706377272E-02 a       822     1    14     2     2
  4.3717954749892574E-01 a       823     1    14     2     3
 -2.0497127954129105E-01 a       824     1    14     2     4
 -3.9042553211852515E-01 a       825     1    14     2     5
 -5.8540972699645144E-01 a       826     1    14     2     6
 -4.0658038171115896E-01 a       827     1    14     2     7
 -3.9897944194220980E-01 a       828     1    14     2     8
  6.6138994631769710E-01 a       829     1    14     2     9
 -2.1376585824237795E-01 a       830     1    14     2    10
 -3.3938156458542684E-01 a       831     1    14     2    11
  3.1593791488776990E-01 a       832     1    14     2    12
 -4.9554040637214047E-01 a       833     1    14     2    13
  6.9653436692586168E-01 a       834     1    14     2    14
 -6.4362631157093564E-01 a       835     1    14     2    15
 -6.4140670117129472E-01 a       836     1    14     2    16
 -6.7087331972210473E-01 a       837     1    14     2    17
  3.3207920075921143E-01 a       838     1    14     2    18
 -9.3030651527873653E-02 a       839     1    14     2    19
 -1.7044124934236751E-01 a       840     1    14     2    20
 -5.0906107376698839E-01 a       841     1    15     2     1
  4.3375667208367541E-01 a       842     1    15     2     2
 -4.6339442639920786E-01 a       843     1    15     2     3
 -1.0280689538125248E-01 a       844     1    15     2     4
  2.4700672376521307E-02 a       845     1    15     2     5
 -3.7988663266292177E-01 a       846     1    15     2     6
 -1.7611470277258473E-01 a       847     1    15     2     7
  3.6319976317613722E-01 a       848     1    15     2     8
 -2.4211016689709031E-02 a       849     1    15     2     9
  6.3138537144415185E-01 a       850     1    15     2    10
  4.2130894000182034E-01 a       851     1    15     2    11
  4.6590619090195845E-01 a       852     1    15     2    12
 -2.7762742987128358E-01 a       853     1    15     2    13
 -5.2633635934317309E-03 a       854     1    15     2    14
  4.5447754149065317E-01 a       855     1    15     2    15
 -1.1263632395303073E-01 a       856     1    15     2    16
 -2.1777635410239374E-01 a       857     1    15     2    17
  3.4642082256443651E-01 a       858     1    15     2    18
  4.0006033828177308E-02 a       859     1    15     2    19
 -2.8769235880959265E-01 a       860     1    15     2    20
  1.1446606815917708E-01 a       861     1    16     2     1
  3.2745502525668524E-01 a       862     1    16     2     2
  1.9218844402733182E-01 a       863     1    16     2     3
  3.8987059985985055E-02 a       864     1    16     2     4
  4.2451060391523321E-01 a       865     1    16     2     5
  3.1277009209981210E-01 a       866     1    16     2     6
 -2.1704395157792548E-02 a       867     1    16     2     7
 -1.2107171026054500E-01 a       868     1    16     2     8
  3.9104051002855084E-01 a       869     1    16     2     9
 -1.4805662202108463E-01 a       870     1    16     2    10
 -4.8410107308986539E-02 a       871     1    16     2    11
  2.6433542856784253E-01 a       872     1    16     2    12
  4.3388969994241466E-01 a       873     1    16     2    13
 -3.9853780821116158E-01 a       874     1    16     2    14
  7.4951266629616847E-02 a       875     1    16     2    15
 -5.0235018724424430E-01 a       876     1    16     2    16
 -2.4454981504543974E-01 a       877     1    16     2    17
 -8.2689786849908020E-02 a       878     1    16     2    18
  1.1192549123754605E-01 a       879     1    16     2    19
 -4.8236479307811203E-01 a       880     1    16     2    20
  4.8852598220877792E-02 a       881     1    17     2     1
 -6.2049772540161481E-02 a       882     1    17     2     2
 -1.5998016123568998E-01 a       883     1    17     2     3
  7.2033137241307221E-02 a       884     1    17     2     4
 -6.3901817752528423E-01 a       885     1    17     2     5
  3.3536693742460660E-01 a       886     1    17     2     6
  5.1191156542763128E-01 a       887     1    17     2     7
  3.3623794975135368E-01 a       888     1    17     2     8
 -1.2094316192821984E-01 a       889     1    17     2     9
  3.1589876082083812E-01 a       890     1    17     2    10
  2.7736312520346978E-01 a       891     1    17     2    11
 -5.6029524234628969E-01 a       892     1    17     2    12
 -3.5701618071095226E-01 a       893     1    17     2    13
 -9.4519238598344643E-02 a       894     1    17     2    14
  3.8821561458215706E-02 a       895     1    17     2    15
  2.4505100417276957E-01 a       896     1    17     2    16
 -1.9301145344406578E-01 a       897     1    17     2    17
  3.0531671987714626E-01 a       898     1    17     2    18
 -2.5339259334852243E-01 a       899     1    17     2    19
 -2.9869289200762711E-01 a       900     1    17     2    20
 -1.7355372450775219E-01 a       901     1    18     2     1
 -1.0737621084021091E-01 a       902     1    18     2     2
  1.9552591118534646E-01 a       903     1    18     2     3
  9.1066759335033901E-02 a       904     1    18     2     4
 -5.5451755462063587E-02 a       905     1    18     2     5
 -1.6458291824313306E-01 a       906     1    18     2     6
  7.6643132060563626E-02 a       907     1    18     2     7
  3.6745020540203038E-01 a       908     1    18     2     8
 -1.2898598378220530E-01 a       909     1    18     2     9
 -2.0708563748247305E-01 a       910     1    18     2    10
  4.6233497210094975E-02 a       911     1    18     2    11
  3.0386900046921695E-03 a       912     1    18     2    12
  1.5026071359317794E-01 a       913     1    18     2    13
 -5.1649632493099806E-01 a       914     1    18     2    14
  1.4257776911360481E-01 a       915     1    18     2    15
  9.4219718076110723E-02 a       916     1    18     2    16
  6.5780400526790062E-01 a       917     1    18     2    17
 -4.0969689619804406E-01 a       918     1    18     2    18
  5.8281654731074595E-01 a       919     1    18     2    19
 -2.5748473203370442E-01 a       920     1    18     2    20
 -2.7477259804496224E-01 a       921     1    19     2     1
 -3.4311921168687270E-01 a       922     1    19     2     2
  3.8352630941355814E-01 a       923     1    19     2     3
  3.1860588439916476E-01 a       924     1    19     2     4
 -2.8306355878875311E-01 a       925     1    19     2     5
 -2.3645567551920744E-02 a       926     1    19     2     6
 -5.9341691825171750E-01 a       927     1    19     2     7
 -5.4195045690942308E-02 a       928     1    19     2     8
 -9.1947476049480059E-02 a       929     1    19     2     9
  1.2480190760258249E-01 a       930     1    19     2    10
  2.5390874300775057E-01 a       931     1    19     2    11
 -7.7490793176984582E-02 a       932     1    19     2    12
  4.8625148622569898E-02 a       933     1    19     2    13
  4.7878145262606614E-01 a       934     1    19     2    14
 -5.3165073157573704E-02 a       935     1    19     2    15
  4.2577008235362540E-01 a       936     1    19     2    16
 -2.2974374095179900E-01 a       937     1    19     2    17
  4.7359567365299365E-01 a       938     1    19     2    18
  1.0433057009966393E-01 a       939     1    19     2    19
  4.1160518859011419E-01 a       940     1    19     2    20
 -1.2815346929022545E-02 a       941     1    20     2     1
 -3.4886431780256266E-01 a       942     1    20     2     2
  2.4266537315014633E-01 a       943     1    20     2     3
  1.6928826754140977E-01 a       944     1    20     2     4
  1.0162096065829725E-01 a       945     1    20     2     5
  2.2887710120059790E-01 a       946     1    20     2     6
  5.5812302547716308E-01 a       947     1    20     2     7
  2.9939709057172342E-01 a       948     1    20     2     8
  1.4231902611183256E-01 a       949     1    20     2     9
  1.3339579443428598E-01 a       950     1    20     2    10
  4.3951804152090812E-01 a       951     1    20     2    11
  6.2047107659311251E-01 a       952     1    20     2    12
  2.7702068168179224E-02 a       953     1    20     2    13
  6.1826911928108789E-02 a       954     1    20     2    14
  1.2481839351310212E-01 a       955     1    20     2    15
 -5.9602391956424761E-01 a       956     1    20     2    16
 -4.7234380865673187E-01 a       957     1    20     2    17
 -1.5180716202884914E-01 a       958     1    20     2    18
  1.8228936921039540E-01 a       959     1    20     2    19
 -2.6019035945925445E-01 a       960     1    20     2    20
  1.2195445447318523E+00 b       961     2     1
 -2.5252353101811731E-01 b       962     2     2
  4.9077465997658880E-02 b       963     2     3
  1.3898378186360758E+00 b       964     2     4
 -4.1327780249972101E-01 b       965     2     5
  1.4381753568251683E+00 b       966     2     6
 -8.8459121380528605E-01 b       967     2     7
  1.2069721973642649E+00 b       968     2     8
 -1.3260562541202994E+00 b       969     2     9
  8.1414084677840159E-01 b       970     2    10
  6.1159126841943101E-01 b       971     2    11
  8.5057135719387722E-01 b       972     2    12
  2.7721363531147647E-01 b       973     2    13
  1.2639096561387806E+00 b       974     2    14
  1.1657447147551798E+00 b       975     2    15
 -1.3236468149691289E+00 b       976     2    16
 -2.1833331468756853E-01 b       977     2    17
  7.6126054360771545E-01 b       978     2    18
 -6.7033397833393604E-01 b       979     2    19
 -7.2225054112486975E-01 b       980     2    20
  1.5835078950084741E-01 a       981     2     1     3     1
 -5.9455721641906933E-01 a       982     2     2     3     1
  1.1878894136611003E-01 a       983     2     3     3     1
 -1.0627077340731271E-01 a       984     2     4     3     1
 -2.6394065203592704E-01 a       985     2     5     3     1
  4.7369394109082474E-01 a       986     2     6     3     1
 -4.1452148930563004E-01 a       987     2     7     3     1
  3.6657538057560640E-01 a       988     2     8     3     1
 -1.4982779610851531E+00 a       989     2     9     3     1
  2.1310506145096300E-01 a       990     2    10     3     1
 -1.9137055543919934E-01 a       991     2    11     3     1
 -8.1891768649838614E-01 a       992     2    12     3     1
  1.3482532615170159E-01 a       993     2    13     3     1
 -1.0172566968605183E+00 a       994     2    14     3     1
 -6.7309939729567003E-01 a       995     2    15     3     1
  8.3995721749353602E-01 a       996     2    16     3     1
  1.5074121544199166E+00 a       997     2    17     3     1
 -5.3549652859199981E-01 a       998     2    18     3     1
 -7.4982515407630540E-02 a       999     2    19     3     1
 -3.2595204975628955E-02 a      1000     2    20     3     1
 -3.0501269323056779E-01 b      1001     3     1
